BGC,SS_NoSpace,SppVar,Feasible,Confirmed
MSabS,MSabS/g,Lt,3,
MSabS,MSabS/g,Sb,5,
MSabS,MSabS/g,Sxw,3,
MSabS,MSabS/Ro,X,1,
MSdc1,MSdc1/01,At,3,C4
MSdc1,MSdc1/01,Bl,2,C4
MSdc1,MSdc1/01,Fdi,2,C4
MSdc1,MSdc1/01,Lw,3,C4
MSdc1,MSdc1/01,Pa,3,C4
MSdc1,MSdc1/01,Pli,1,C4
MSdc1,MSdc1/01,Pw,3,C4
MSdc1,MSdc1/01,Sxw,1,C4
MSdc1,MSdc1/02,Bl,3,
MSdc1,MSdc1/02,Fdi,2,
MSdc1,MSdc1/02,Lw,3,
MSdc1,MSdc1/02,Pa,3,
MSdc1,MSdc1/02,Pli,2,
MSdc1,MSdc1/02,Pyi,3,
MSdc1,MSdc1/02,Sxw,3,
MSdc1,MSdc1/03,At,3,B2
MSdc1,MSdc1/03,Bl,3,B2
MSdc1,MSdc1/03,Fdi,2,B2
MSdc1,MSdc1/03,Lw,3,B2
MSdc1,MSdc1/03,Pa,3,B2
MSdc1,MSdc1/03,Pli,1,B2
MSdc1,MSdc1/03,Pw,3,B2
MSdc1,MSdc1/03,Sxw,3,B2
MSdc1,MSdc1/04,Act,3,D6
MSdc1,MSdc1/04,At,3,D6
MSdc1,MSdc1/04,Bl,2,D6
MSdc1,MSdc1/04,Fdi,2,D6
MSdc1,MSdc1/04,Pli,1,D6
MSdc1,MSdc1/04,Sxw,1,D6
MSdc1,MSdc1/05,X,1,WHM
MSdc2,MSdc2/01,Bl,2,C4
MSdc2,MSdc2/01,Fdi,2,C4
MSdc2,MSdc2/01,Pa,3,C4
MSdc2,MSdc2/01,Pli,1,C4
MSdc2,MSdc2/01,Sxw,1,C4
MSdc2,MSdc2/02,Bl,3,
MSdc2,MSdc2/02,Fdi,2,
MSdc2,MSdc2/02,Pa,3,
MSdc2,MSdc2/02,Pli,2,
MSdc2,MSdc2/03,Bl,2,B2
MSdc2,MSdc2/03,Fdi,1,B2
MSdc2,MSdc2/03,Pa,3,B2
MSdc2,MSdc2/03,Pli,1,B2
MSdc2,MSdc2/04,Bl,2,
MSdc2,MSdc2/04,Pa,3,
MSdc2,MSdc2/04,Pli,1,
MSdc2,MSdc2/04,Sxw,2,
MSdc2,MSdc2/05,Bl,1,
MSdc2,MSdc2/05,Pli,1,
MSdc2,MSdc2/05,Sxw,1,
MSdc2,MSdc2/06,Bl,1,
MSdc2,MSdc2/06,Pli,1,
MSdc2,MSdc2/06,Sxw,1,
MSdc2,MSdc2/07,Bl,1,
MSdc2,MSdc2/07,Pli,2,
MSdc2,MSdc2/07,Sxw,1,
MSdc2,MSdc2/08,Bl,2,D6
MSdc2,MSdc2/08,Pli,2,D6
MSdc2,MSdc2/08,Sxw,1,D6
MSdc3,MSdc3/01,Bl,1,C4
MSdc3,MSdc3/01,Fdi,2,C4
MSdc3,MSdc3/01,Lw,3,C4
MSdc3,MSdc3/01,Pli,1,C4
MSdc3,MSdc3/01,Sxw,1,C4
MSdc3,MSdc3/02,Fdi,2,
MSdc3,MSdc3/02,Pa,2,
MSdc3,MSdc3/02,Pli,2,
MSdc3,MSdc3/02,Pyi,2,
MSdc3,MSdc3/03,Bl,3,B2
MSdc3,MSdc3/03,Fdi,2,B2
MSdc3,MSdc3/03,Lw,3,B2
MSdc3,MSdc3/03,Pa,3,B2
MSdc3,MSdc3/03,Pli,1,B2
MSdc3,MSdc3/03,Pyi,3,B2
MSdc3,MSdc3/03,Sxw,3,B2
MSdc3,MSdc3/04,Bl,1,D6
MSdc3,MSdc3/04,Pli,2,D6
MSdc3,MSdc3/04,Sxw,1,D6
MSdc3,MSdc3/05,X,1,WHM
MSdc3,MSdc3/06,X,1,WHM
MSdc3,MSdc3/07,X,1,WHM
MSdc3,MSdc3/08,X,1,WHM
MSdh_MT,MSdh_MT/101,At,2,
MSdh_MT,MSdh_MT/101,Bl,2,
MSdh_MT,MSdh_MT/101,Fdi,2,
MSdh_MT,MSdh_MT/101,Lw,3,
MSdh_MT,MSdh_MT/101,Pa,3,
MSdh_MT,MSdh_MT/101,Pli,1,
MSdh_MT,MSdh_MT/101,Sxw,1,
MSdh_MT,MSdh_MT/102,Bl,5,
MSdh_MT,MSdh_MT/102,Fdi,1,
MSdh_MT,MSdh_MT/102,Pa,3,
MSdh_MT,MSdh_MT/102,Pf,3,
MSdh_MT,MSdh_MT/102,Pli,1,
MSdh_MT,MSdh_MT/103,Bl,3,
MSdh_MT,MSdh_MT/103,Fdi,1,
MSdh_MT,MSdh_MT/103,Pa,2,
MSdh_MT,MSdh_MT/103,Pli,1,
MSdh_MT,MSdh_MT/103,Sxw,3,
MSdh_MT,MSdh_MT/110,Act,5,
MSdh_MT,MSdh_MT/110,At,5,
MSdh_MT,MSdh_MT/110,Bl,1,
MSdh_MT,MSdh_MT/110,Fdi,2,
MSdh_MT,MSdh_MT/110,Pa,5,
MSdh_MT,MSdh_MT/110,Pli,1,
MSdh_MT,MSdh_MT/110,Sxw,1,
MSdh_MT,MSdh_MT/111,Bl,1,
MSdh_MT,MSdh_MT/111,Pli,1,
MSdh_MT,MSdh_MT/111,Sxw,1,
MSdh_MT,MSdh_MT/112,At,2,
MSdh_MT,MSdh_MT/112,Bl,2,
MSdh_MT,MSdh_MT/112,Fdi,2,
MSdh_MT,MSdh_MT/112,Pli,1,
MSdh_MT,MSdh_MT/112,Sxw,1,
MSdh_MT,MSdh_MT/113,Act,2,
MSdh_MT,MSdh_MT/113,Bl,2,
MSdh_MT,MSdh_MT/113,Pli,2,
MSdh_MT,MSdh_MT/113,Sxw,1,
MSdh_MT,MSdh_MT/Ro,X,1,
MSdh_UT,MSdh_UT/101,At,1,C4
MSdh_UT,MSdh_UT/101,Bc,2,C4
MSdh_UT,MSdh_UT/101,Bl,2,C4
MSdh_UT,MSdh_UT/101,Fdi,1,C4
MSdh_UT,MSdh_UT/101,Om,2,C4
MSdh_UT,MSdh_UT/101,Pyi,2,C4
MSdh_UT,MSdh_UT/101,Qa,1,C4
MSdh_UT,MSdh_UT/101,Sxw,3,C4
MSdh_UT,MSdh_UT/102,Jr,1,
MSdh_UT,MSdh_UT/102,Pe,2,
MSdh_UT,MSdh_UT/102,Pf,2,
MSdh_UT,MSdh_UT/103,At,2,B2
MSdh_UT,MSdh_UT/103,Fdi,3,B2
MSdh_UT,MSdh_UT/103,Jr,1,B2
MSdh_UT,MSdh_UT/103,Om,3,B2
MSdh_UT,MSdh_UT/103,Pf,2,B2
MSdh_UT,MSdh_UT/103,Pyi,3,B2
MSdh_UT,MSdh_UT/110,At,1,
MSdh_UT,MSdh_UT/110,Bc,2,
MSdh_UT,MSdh_UT/110,Bl,2,
MSdh_UT,MSdh_UT/110,Fdi,1,
MSdh_UT,MSdh_UT/110,Pli,2,
MSdh_UT,MSdh_UT/110,Sxw,2,
MSdh_UT,MSdh_UT/111,At,1,D6
MSdh_UT,MSdh_UT/111,Bc,2,D6
MSdh_UT,MSdh_UT/111,Bl,1,D6
MSdh_UT,MSdh_UT/111,Pli,3,D6
MSdh_UT,MSdh_UT/Ro,X,1,
MSdh_WY,MSdh_WY/101,At,2,C4
MSdh_WY,MSdh_WY/101,Bl,2,C4
MSdh_WY,MSdh_WY/101,Fdi,2,C4
MSdh_WY,MSdh_WY/101,Pa,3,C4
MSdh_WY,MSdh_WY/101,Pli,1,C4
MSdh_WY,MSdh_WY/101,Sxw,1,C4
MSdh_WY,MSdh_WY/102,Bl,5,
MSdh_WY,MSdh_WY/102,Fdi,1,
MSdh_WY,MSdh_WY/102,Pa,3,
MSdh_WY,MSdh_WY/102,Pf,3,
MSdh_WY,MSdh_WY/102,Pli,1,
MSdh_WY,MSdh_WY/103,Bl,3,B2
MSdh_WY,MSdh_WY/103,Fdi,1,B2
MSdh_WY,MSdh_WY/103,Pa,2,B2
MSdh_WY,MSdh_WY/103,Pli,1,B2
MSdh_WY,MSdh_WY/103,Sxw,3,B2
MSdh_WY,MSdh_WY/110,Act,5,
MSdh_WY,MSdh_WY/110,At,5,
MSdh_WY,MSdh_WY/110,Bl,1,
MSdh_WY,MSdh_WY/110,Fdi,2,
MSdh_WY,MSdh_WY/110,Pa,5,
MSdh_WY,MSdh_WY/110,Pli,1,
MSdh_WY,MSdh_WY/110,Sxw,1,
MSdh_WY,MSdh_WY/111,Bl,1,
MSdh_WY,MSdh_WY/111,Pli,1,
MSdh_WY,MSdh_WY/111,Sxw,1,
MSdh_WY,MSdh_WY/112,At,2,
MSdh_WY,MSdh_WY/112,Bl,2,
MSdh_WY,MSdh_WY/112,Fdi,2,
MSdh_WY,MSdh_WY/112,Pli,1,
MSdh_WY,MSdh_WY/112,Sxw,1,
MSdh_WY,MSdh_WY/113,Act,2,D6
MSdh_WY,MSdh_WY/113,Bl,2,D6
MSdh_WY,MSdh_WY/113,Pli,2,D6
MSdh_WY,MSdh_WY/113,Sxw,1,D6
MSdh_WY,MSdh_WY/Ro,X,1,
MSdk,MSdk/101,Act,3,C4
MSdk,MSdk/101,At,2,C4
MSdk,MSdk/101,Bl,3,C4
MSdk,MSdk/101,Ep,2,C4
MSdk,MSdk/101,Fdi,2,C4
MSdk,MSdk/101,Lw,3,C4
MSdk,MSdk/101,Pli,2,C4
MSdk,MSdk/101,Sxw,1,C4
MSdk,MSdk/102,At,3,B2
MSdk,MSdk/102,Ep,3,B2
MSdk,MSdk/102,Fdi,2,B2
MSdk,MSdk/102,Pf,3,B2
MSdk,MSdk/102,Pli,3,B2
MSdk,MSdk/102,Pyi,4,B2
MSdk,MSdk/103,At,3,
MSdk,MSdk/103,Bl,3,
MSdk,MSdk/103,Ep,3,
MSdk,MSdk/103,Fdi,1,
MSdk,MSdk/103,Lw,3,
MSdk,MSdk/103,Pf,3,
MSdk,MSdk/103,Pli,2,
MSdk,MSdk/103,Pyi,4,
MSdk,MSdk/103,Sxw,3,
MSdk,MSdk/104,At,3,
MSdk,MSdk/104,Bl,3,
MSdk,MSdk/104,Pli,1,
MSdk,MSdk/104,Sxw,1,
MSdk,MSdk/105,At,2,
MSdk,MSdk/105,Bl,3,
MSdk,MSdk/105,Ep,2,
MSdk,MSdk/105,Fdi,1,
MSdk,MSdk/105,Lw,3,
MSdk,MSdk/105,Pli,1,
MSdk,MSdk/105,Sxw,2,
MSdk,MSdk/110,Act,2,
MSdk,MSdk/110,At,2,
MSdk,MSdk/110,Bl,2,
MSdk,MSdk/110,Cw,3,
MSdk,MSdk/110,Ep,2,
MSdk,MSdk/110,Fdi,2,
MSdk,MSdk/110,Lw,3,
MSdk,MSdk/110,Pli,2,
MSdk,MSdk/110,Sxw,1,
MSdk,MSdk/111,Act,2,D6
MSdk,MSdk/111,At,3,D6
MSdk,MSdk/111,Bl,3,D6
MSdk,MSdk/111,Ep,3,D6
MSdk,MSdk/111,Sxw,2,D6
MSdk,MSdk/111a,Act,2,D6
MSdk,MSdk/111a,At,3,D6
MSdk,MSdk/111a,Bl,3,D6
MSdk,MSdk/111a,Ep,3,D6
MSdk,MSdk/111a,Sxw,1,D6
MSdk,MSdk/111b,Act,3,D6
MSdk,MSdk/111b,At,3,D6
MSdk,MSdk/111b,Bl,3,D6
MSdk,MSdk/111b,Ep,3,D6
MSdk,MSdk/111b,Sxw,3,D6
MSdk,MSdk/112,Act,3,
MSdk,MSdk/112,At,3,
MSdk,MSdk/112,Bl,3,
MSdk,MSdk/112,Ep,3,
MSdk,MSdk/112,Pli,3,
MSdk,MSdk/112,Sxw,2,
MSdk,MSdk/112a,Act,3,
MSdk,MSdk/112a,At,3,
MSdk,MSdk/112a,Bl,3,
MSdk,MSdk/112a,Ep,3,
MSdk,MSdk/112a,Pli,3,
MSdk,MSdk/112a,Sxw,2,
MSdk,MSdk/112b,Act,3,
MSdk,MSdk/112b,At,3,
MSdk,MSdk/112b,Bl,3,
MSdk,MSdk/112b,Ep,3,
MSdk,MSdk/112b,Pli,3,
MSdk,MSdk/112b,Sxw,2,
MSdk,MSdk/Ro,X,1,
MSdk_CO,MSdk_CO/101,At,1,C4
MSdk_CO,MSdk_CO/101,Bc,2,C4
MSdk_CO,MSdk_CO/101,Bl,2,C4
MSdk_CO,MSdk_CO/101,Bla,2,C4
MSdk_CO,MSdk_CO/101,Fdi,1,C4
MSdk_CO,MSdk_CO/101,Sxw,1,C4
MSdk_CO,MSdk_CO/102,Jr,1,
MSdk_CO,MSdk_CO/102,Pf,2,
MSdk_CO,MSdk_CO/102,Pyi,3,
MSdk_CO,MSdk_CO/102,Qa,2,
MSdk_CO,MSdk_CO/103,At,3,B2
MSdk_CO,MSdk_CO/103,Fdi,1,B2
MSdk_CO,MSdk_CO/103,Jr,3,B2
MSdk_CO,MSdk_CO/103,Pf,2,B2
MSdk_CO,MSdk_CO/103,Pyi,2,B2
MSdk_CO,MSdk_CO/103,Qa,2,B2
MSdk_CO,MSdk_CO/110,At,2,
MSdk_CO,MSdk_CO/110,Bc,2,
MSdk_CO,MSdk_CO/110,Bl,2,
MSdk_CO,MSdk_CO/110,Fdi,2,
MSdk_CO,MSdk_CO/110,Sp,2,
MSdk_CO,MSdk_CO/110,Sxw,1,
MSdk_CO,MSdk_CO/111,At,2,
MSdk_CO,MSdk_CO/111,Bc,2,
MSdk_CO,MSdk_CO/111,Bl,2,
MSdk_CO,MSdk_CO/111,Pli,3,
MSdk_CO,MSdk_CO/111,Sp,2,
MSdk_CO,MSdk_CO/111,Sxw,1,
MSdk_CO,MSdk_CO/112,At,1,
MSdk_CO,MSdk_CO/112,Bc,3,
MSdk_CO,MSdk_CO/112,Bl,3,
MSdk_CO,MSdk_CO/112,Fdi,2,
MSdk_CO,MSdk_CO/112,Sp,2,
MSdk_CO,MSdk_CO/112,Sxw,2,
MSdk_CO,MSdk_CO/113,Aa,2,D6
MSdk_CO,MSdk_CO/113,At,1,D6
MSdk_CO,MSdk_CO/113,Bc,3,D6
MSdk_CO,MSdk_CO/113,Bl,3,D6
MSdk_CO,MSdk_CO/113,Sp,2,D6
MSdk_CO,MSdk_CO/113,Sxw,2,D6
MSdk_CO,MSdk_CO/Ro,X,1,
MSdm_WA,MSdm_WA/101,At,3,C4
MSdm_WA,MSdm_WA/101,Bl,2,C4
MSdm_WA,MSdm_WA/101,Fdi,1,C4
MSdm_WA,MSdm_WA/101,Lw,2,C4
MSdm_WA,MSdm_WA/101,Pli,1,C4
MSdm_WA,MSdm_WA/101,Sxw,1,C4
MSdm_WA,MSdm_WA/102,Fdi,1,
MSdm_WA,MSdm_WA/102,Lw,2,
MSdm_WA,MSdm_WA/102,Pli,3,
MSdm_WA,MSdm_WA/102,Pyi,1,
MSdm_WA,MSdm_WA/103,Fdi,1,B2
MSdm_WA,MSdm_WA/103,Lw,2,B2
MSdm_WA,MSdm_WA/103,Pli,2,B2
MSdm_WA,MSdm_WA/103,Pyi,2,B2
MSdm_WA,MSdm_WA/110,At,3,
MSdm_WA,MSdm_WA/110,Bl,1,
MSdm_WA,MSdm_WA/110,Fdi,3,
MSdm_WA,MSdm_WA/110,Lw,3,
MSdm_WA,MSdm_WA/110,Pli,1,
MSdm_WA,MSdm_WA/110,Sxw,1,
MSdm_WA,MSdm_WA/111,Act,3,
MSdm_WA,MSdm_WA/111,At,2,
MSdm_WA,MSdm_WA/111,Bl,2,
MSdm_WA,MSdm_WA/111,Fdi,3,
MSdm_WA,MSdm_WA/111,Sxw,1,
MSdm_WA,MSdm_WA/112,At,2,
MSdm_WA,MSdm_WA/112,Bl,2,
MSdm_WA,MSdm_WA/112,Fdi,2,
MSdm_WA,MSdm_WA/112,Lw,2,
MSdm_WA,MSdm_WA/112,Pli,1,
MSdm_WA,MSdm_WA/112,Sxw,1,
MSdm_WA,MSdm_WA/113,Act,2,D6
MSdm_WA,MSdm_WA/113,At,2,D6
MSdm_WA,MSdm_WA/113,Bl,2,D6
MSdm_WA,MSdm_WA/113,Fdi,3,D6
MSdm_WA,MSdm_WA/113,Pli,2,D6
MSdm_WA,MSdm_WA/113,Sxw,1,D6
MSdm_WA,MSdm_WA/Ro,X,1,
MSdm1,MSdm1/101,At,2,
MSdm1,MSdm1/101,Bl,1,
MSdm1,MSdm1/101,Fdi,2,
MSdm1,MSdm1/101,Lw,2,
MSdm1,MSdm1/101,Pli,1,
MSdm1,MSdm1/101,Sxw,1,
MSdm1,MSdm1/102,At,3,
MSdm1,MSdm1/102,Fdi,2,
MSdm1,MSdm1/102,Lw,2,
MSdm1,MSdm1/102,Pli,2,
MSdm1,MSdm1/102,Pyi,4,
MSdm1,MSdm1/103,At,3,
MSdm1,MSdm1/103,Bl,3,
MSdm1,MSdm1/103,Fdi,1,
MSdm1,MSdm1/103,Lw,2,
MSdm1,MSdm1/103,Pli,2,
MSdm1,MSdm1/103,Pyi,3,
MSdm1,MSdm1/103,Sxw,3,
MSdm1,MSdm1/104,At,2,
MSdm1,MSdm1/104,Bl,2,
MSdm1,MSdm1/104,Fdi,2,
MSdm1,MSdm1/104,Lw,2,
MSdm1,MSdm1/104,Pli,1,
MSdm1,MSdm1/104,Sxw,2,
MSdm1,MSdm1/110,Bl,2,
MSdm1,MSdm1/110,Fdi,5,
MSdm1,MSdm1/110,Lw,3,
MSdm1,MSdm1/110,Pli,1,
MSdm1,MSdm1/110,Sxw,2,
MSdm1,MSdm1/111,Act,2,
MSdm1,MSdm1/111,At,2,
MSdm1,MSdm1/111,Bl,1,
MSdm1,MSdm1/111,Cw,2,
MSdm1,MSdm1/111,Ep,2,
MSdm1,MSdm1/111,Fdi,3,
MSdm1,MSdm1/111,Lw,3,
MSdm1,MSdm1/111,Pli,1,
MSdm1,MSdm1/111,Sxw,1,
MSdm1,MSdm1/112,Act,2,
MSdm1,MSdm1/112,At,2,
MSdm1,MSdm1/112,Bl,1,
MSdm1,MSdm1/112,Ep,2,
MSdm1,MSdm1/112,Fdi,2,
MSdm1,MSdm1/112,Lw,3,
MSdm1,MSdm1/112,Pli,2,
MSdm1,MSdm1/112,Sxw,1,
MSdm1,MSdm1/113,Act,2,
MSdm1,MSdm1/113,At,2,
MSdm1,MSdm1/113,Bl,2,
MSdm1,MSdm1/113,Ep,2,
MSdm1,MSdm1/113,Fdi,5,
MSdm1,MSdm1/113,Lw,5,
MSdm1,MSdm1/113,Pli,2,
MSdm1,MSdm1/113,Sxw,1,
MSdm1,MSdm1/Ro,X,1,
MSdm1,MSdm1/Fm02,Act,1,
MSdm1,MSdm1/Fm02,Sxw,3,
MSdm2,MSdm2/101,Bl,1,MRyan
MSdm2,MSdm2/101,Fdi,2,MRyan
MSdm2,MSdm2/101,Lw,2,WHM
MSdm2,MSdm2/101,Pli,1,MRyan
MSdm2,MSdm2/101,Sxw,1,MRyan
MSdm2,MSdm2/102,Bl,3,MRyan
MSdm2,MSdm2/102,Fdi,3,WHM
MSdm2,MSdm2/102,Lw,3,WHM
MSdm2,MSdm2/102,Pli,3,WHM
MSdm2,MSdm2/102,Pyi,3,MRyan
MSdm2,MSdm2/102,Sxw,3,MRyan
MSdm2,MSdm2/103,Bl,3,MRyan
MSdm2,MSdm2/103,Fdi,1,MRyan
MSdm2,MSdm2/103,Lw,2,WHM
MSdm2,MSdm2/103,Pli,2,MRyan
MSdm2,MSdm2/104,Bl,2,MRyan
MSdm2,MSdm2/104,Fdi,2,MRyan
MSdm2,MSdm2/104,Lw,3,WHM
MSdm2,MSdm2/104,Pli,1,MRyan
MSdm2,MSdm2/104,Sxw,2,MRyan
MSdm2,MSdm2/105,Bl,2,MRyan
MSdm2,MSdm2/105,Fdi,2,MRyan
MSdm2,MSdm2/105,Lw,3,WHM
MSdm2,MSdm2/105,Pli,1,MRyan
MSdm2,MSdm2/105,Sxw,1,MRyan
MSdm2,MSdm2/110,Bl,1,MRyan
MSdm2,MSdm2/110,Fdi,3,MRyan
MSdm2,MSdm2/110,Pli,1,MRyan
MSdm2,MSdm2/110,Sxw,1,MRyan
MSdm2,MSdm2/110,Lw,3,WHM
MSdm2,MSdm2/111,Lw,3,WHM
MSdm2,MSdm2/111,At,3,MRyan
MSdm2,MSdm2/111,Bl,1,MRyan
MSdm2,MSdm2/111,Fdi,3,MRyan
MSdm2,MSdm2/111,Pli,2,MRyan
MSdm2,MSdm2/111,Sxw,1,MRyan
MSdm2,MSdm2/112,Lw,3,WHM
MSdm2,MSdm2/112,Bl,1,MRyan
MSdm2,MSdm2/112,Fdi,3,MRyan
MSdm2,MSdm2/112,Pli,3,MRyan
MSdm2,MSdm2/112,Sxw,1,MRyan
MSdm2,MSdm2/113,Bl,2,MRyan
MSdm2,MSdm2/113,Pli,2,MRyan
MSdm2,MSdm2/113,Sxw,2,MRyan
MSdm3,MSdm3/01,Bl,2,C4
MSdm3,MSdm3/01,Fdi,2,C4
MSdm3,MSdm3/01,Lw,3,C4
MSdm3,MSdm3/01,Pli,1,C4
MSdm3,MSdm3/01,Sxw,1,C4
MSdm3,MSdm3/02,X,1,WHM
MSdm3,MSdm3/03,Bl,3,B2
MSdm3,MSdm3/03,Fdi,2,B2
MSdm3,MSdm3/03,Lw,3,B2
MSdm3,MSdm3/03,Pli,1,B2
MSdm3,MSdm3/03,Pyi,4,B2
MSdm3,MSdm3/03,Sxw,3,B2
MSdm3,MSdm3/04,Bl,3,
MSdm3,MSdm3/04,Fdi,1,
MSdm3,MSdm3/04,Lw,2,
MSdm3,MSdm3/04,Pli,1,
MSdm3,MSdm3/04,Sxw,2,
MSdm3,MSdm3/05,Bl,2,
MSdm3,MSdm3/05,Cw,3,
MSdm3,MSdm3/05,Fdi,2,
MSdm3,MSdm3/05,Lw,3,
MSdm3,MSdm3/05,Pli,1,
MSdm3,MSdm3/05,Sxw,1,
MSdm3,MSdm3/06,Bl,1,D6
MSdm3,MSdm3/06,Cw,3,D6
MSdm3,MSdm3/06,Fdi,3,D6
MSdm3,MSdm3/06,Lw,3,D6
MSdm3,MSdm3/06,Pli,2,D6
MSdm3,MSdm3/06,Sxw,1,D6
MSdm3,MSdm3/07,Bl,2,
MSdm3,MSdm3/07,Pli,2,
MSdm3,MSdm3/07,Sxw,1,
MSdv,MSdv/01,Bl,2,C4
MSdv,MSdv/01,Pli,1,C4
MSdv,MSdv/01,Sxw,1,C4
MSdv,MSdv/02,Pa,2,WHM
MSdv,MSdv/02,Pli,2,B2
MSdv,MSdv/02a,Pa,2,WHM
MSdv,MSdv/02a,Pli,2,WHM
MSdv,MSdv/02b,Pa,2,WHM
MSdv,MSdv/02b,Pli,2,WHM
MSdv,MSdv/03,Bl,3,
MSdv,MSdv/03,Pli,1,
MSdv,MSdv/03,Sxw,3,
MSdv,MSdv/04,Bl,3,
MSdv,MSdv/04,Pli,1,
MSdv,MSdv/04,Sxw,3,
MSdv,MSdv/05,Bl,3,
MSdv,MSdv/05,Pli,1,
MSdv,MSdv/05,Sxw,3,
MSdv,MSdv/06,Bl,2,
MSdv,MSdv/06,Pli,1,
MSdv,MSdv/06,Sxw,2,
MSdv,MSdv/07,Bl,2,
MSdv,MSdv/07,Pli,1,
MSdv,MSdv/07,Sxw,1,
MSdv,MSdv/08,Bl,2,
MSdv,MSdv/08,Pli,2,
MSdv,MSdv/08,Sxw,1,
MSdv,MSdv/09,Bl,2,D6
MSdv,MSdv/09,Pli,2,D6
MSdv,MSdv/09,Sxw,1,D6
MSdw,MSdw/101,Act,3,C4
MSdw,MSdw/101,At,2,C4
MSdw,MSdw/101,Bl,2,C4
MSdw,MSdw/101,Ep,2,C4
MSdw,MSdw/101,Fdi,2,C4
MSdw,MSdw/101,Lw,1,C4
MSdw,MSdw/101,Pli,3,C4
MSdw,MSdw/101,Sxw,1,C4
MSdw,MSdw/102,At,3,
MSdw,MSdw/102,Ep,3,
MSdw,MSdw/102,Fdi,2,
MSdw,MSdw/102,Pf,3,
MSdw,MSdw/102,Pli,3,
MSdw,MSdw/102,Pyi,4,
MSdw,MSdw/103,At,3,B2
MSdw,MSdw/103,Bl,3,B2
MSdw,MSdw/103,Ep,3,B2
MSdw,MSdw/103,Fdi,1,B2
MSdw,MSdw/103,Lw,2,B2
MSdw,MSdw/103,Pf,3,B2
MSdw,MSdw/103,Pli,2,B2
MSdw,MSdw/103,Pyi,4,B2
MSdw,MSdw/103,Sxw,3,B2
MSdw,MSdw/104,At,3,
MSdw,MSdw/104,Bl,3,
MSdw,MSdw/104,Ep,3,
MSdw,MSdw/104,Fdi,2,
MSdw,MSdw/104,Lw,2,
MSdw,MSdw/104,Pli,1,
MSdw,MSdw/104,Sxw,3,
MSdw,MSdw/110,Act,2,
MSdw,MSdw/110,At,2,
MSdw,MSdw/110,Bl,2,
MSdw,MSdw/110,Cw,3,
MSdw,MSdw/110,Ep,2,
MSdw,MSdw/110,Fdi,2,
MSdw,MSdw/110,Lw,2,
MSdw,MSdw/110,Pli,2,
MSdw,MSdw/110,Sxw,1,
MSdw,MSdw/111,Act,2,D6
MSdw,MSdw/111,At,3,D6
MSdw,MSdw/111,Bl,2,D6
MSdw,MSdw/111,Ep,3,D6
MSdw,MSdw/111,Sxw,2,D6
MSdw,MSdw/111a,Act,1,WHM
MSdw,MSdw/111a,At,3,WHM
MSdw,MSdw/111a,Bl,2,WHM
MSdw,MSdw/111a,Ep,3,WHM
MSdw,MSdw/111a,Sxw,1,WHM
MSdw,MSdw/111b,Act,5,WHM
MSdw,MSdw/111b,At,5,WHM
MSdw,MSdw/111b,Bl,3,WHM
MSdw,MSdw/111b,Ep,5,WHM
MSdw,MSdw/111b,Sxw,2,WHM
MSdw,MSdw/112,Act,5,
MSdw,MSdw/112,At,5,
MSdw,MSdw/112,Bl,3,
MSdw,MSdw/112,Ep,3,
MSdw,MSdw/112,Pli,3,
MSdw,MSdw/112,Sxw,2,
MSdw,MSdw/Ro,X,1,WHM
MSdw_MT,MSdw_MT/101,Bl,3,C4
MSdw_MT,MSdw_MT/101,Fdi,1,C4
MSdw_MT,MSdw_MT/101,Lw,1,C4
MSdw_MT,MSdw_MT/101,Pli,1,C4
MSdw_MT,MSdw_MT/101,Sxw,1,C4
MSdw_MT,MSdw_MT/102,Fdi,1,
MSdw_MT,MSdw_MT/102,Pa,3,
MSdw_MT,MSdw_MT/102,Pf,3,
MSdw_MT,MSdw_MT/102,Pli,2,
MSdw_MT,MSdw_MT/103,Bl,3,B2
MSdw_MT,MSdw_MT/103,Fdi,1,B2
MSdw_MT,MSdw_MT/103,Lw,2,B2
MSdw_MT,MSdw_MT/103,Pli,1,B2
MSdw_MT,MSdw_MT/103,Pyi,3,B2
MSdw_MT,MSdw_MT/103,Sxw,3,B2
MSdw_MT,MSdw_MT/110,Act,3,
MSdw_MT,MSdw_MT/110,At,3,
MSdw_MT,MSdw_MT/110,Bl,1,
MSdw_MT,MSdw_MT/110,Fdi,2,
MSdw_MT,MSdw_MT/110,Lw,2,
MSdw_MT,MSdw_MT/110,Pli,2,
MSdw_MT,MSdw_MT/110,Sxw,1,
MSdw_MT,MSdw_MT/111,Act,5,
MSdw_MT,MSdw_MT/111,At,5,
MSdw_MT,MSdw_MT/111,Bl,2,
MSdw_MT,MSdw_MT/111,Pli,2,
MSdw_MT,MSdw_MT/111,Sxw,1,
MSdw_MT,MSdw_MT/112,Act,3,
MSdw_MT,MSdw_MT/112,At,2,
MSdw_MT,MSdw_MT/112,Bl,2,
MSdw_MT,MSdw_MT/112,Fdi,3,
MSdw_MT,MSdw_MT/112,Lw,2,
MSdw_MT,MSdw_MT/112,Pli,2,
MSdw_MT,MSdw_MT/112,Sxw,1,
MSdw_MT,MSdw_MT/113,Act,2,D6
MSdw_MT,MSdw_MT/113,Bl,2,D6
MSdw_MT,MSdw_MT/113,Sxw,1,D6
MSdw_MT,MSdw_MT/Ro,X,1,
MSmm_ID,MSmm_ID/101,At,3,C4
