BGC,SS_NoSpace,Spp,SppVar,Feasible,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
CWHxm_WA,CWHxm_WA/103,Hw,Hw,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/103,Fd,Fdc,1,,FALSE,,,,,,,,,,1,,
CWHxm_WA,CWHxm_WA/103,Dr,Dr,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/103,Cw,Cw,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/110,Vb,Vb,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Mb,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Hw,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Fd,Fdc,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/110,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Cw,Cw,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Bg,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Ac,Act,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Mb,Mb,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/111,Hw,Hw,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Fd,Fdc,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/111,Dr,Dr,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/111,Cw,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Bg,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Ac,Act,5,5,FALSE,DVM,,,,to new 112,,,,,,,
CWHxm_WA,CWHxm_WA/112,Og,Og,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Mb,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Hw,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Fd,Fdc,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Dr,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Cw,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Bg,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Ac,Act,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/113,Og,Og,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Mb,Mb,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Hw,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Fd,Fdc,1,,FALSE,,,,,,,,,,1,3 to 1,
CWHxm_WA,CWHxm_WA/113,Dr,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Cw,Cw,1,,FALSE,,,,,,,,,,1,,
CWHxm_WA,CWHxm_WA/113,Bg,Bg,2,,FALSE,,,,,,,,,,2,3 to 2,
CWHxm_WA,CWHxm_WA/113,Ac,Act,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/01,Ra,Ra,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/01,Pw,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
CWHxm1,CWHxm1/01,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/01,Hw,Hw,2,2,FALSE,AB,,,,,,2,wetter portion of BEC unit,,2,,
CWHxm1,CWHxm1/01,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/01,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/01,Dr,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/01,Cw,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/01,Bg,Bg,3,3,FALSE,WHM,,,added,,,,,,3,,
CWHxm1,CWHxm1/02,Ra,Ra,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/02,Qg,Qg,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/02,Pl,Plc,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/02,Fd,Fdc,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/03,Ra,Ra,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/03,Pl,Plc,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/03,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/03,Hw,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/03,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/03,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/03,Dr,Dr,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/03,Cw,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
CWHxm1,CWHxm1/03,Ac,Act,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/04,Pw,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/04,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/04,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/04,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/04,Dr,Dr,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/04,Cw,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/04,Ac,Act,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Pw,Pw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Hw,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/05,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Dr,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Cw,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Bg,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Ac,Act,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/06,Hw,Hw,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Fd,Fdc,2,1,FALSE,AB,,,,,1,2,less suitable on 06; not sure why restricted to eastern portions,,,,
CWHxm1,CWHxm1/06,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Dr,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/06,Bg,Bg,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/06,Ac,Act,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/07,Pw,Pw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/07,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/07,Hw,Hw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/07,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/07,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/07,Dr,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,2,,
CWHxm1,CWHxm1/07,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/07,Bg,Bg,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/07,Ac,Act,2,2,FALSE,AB,,,,,,2,less suitable than 08 so leave as 2,,2,,
CWHxm1,CWHxm1/08,Ss,Ss,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/08,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/08,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/08,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/08,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/08,Bg,Bg,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/08,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/09,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/09,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/09,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/09,Cw,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/09,Bg,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/09,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/10,Mb,Mb,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/10,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/10,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/10,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/11,Pl,Plc,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/11,Cw,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/12,Ss,Ss,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/12,Pw,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/12,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/12,Hw,Hw,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/12,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/12,Dr,Dr,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/12,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/12,Ac,Act,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/13,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/13,Fd,Fdc,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/13,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/13,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/13,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/13,Bg,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/13,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/14,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/14,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/14,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/14,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/14,Bg,Bg,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/14,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/15,Mb,Mb,5,5,FALSE,HAK/SS,,,,,5,,,,,,
CWHxm1,CWHxm1/15,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/15,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/15,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/15,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/01,Ra,Ra,2,,FALSE,,,,,,,,,,2,,
CWHxm2,CWHxm2/01,Pw,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
CWHxm2,CWHxm2/01,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm2,CWHxm2/01,Hw,Hw,1,,FALSE,,,,,,,,,,1,,
CWHxm2,CWHxm2/01,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm2,CWHxm2/01,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm2,CWHxm2/01,Dr,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm2,CWHxm2/01,Cw,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm2,CWHxm2/02,Ra,Ra,2,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/02,Qg,Qg,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/02,Pl,Plc,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/02,Fd,Fdc,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/03,Ra,Ra,2,,FALSE,,,,,,,,,,2,,
CWHxm2,CWHxm2/03,Pl,Plc,2,,FALSE,,,,,,,,,,2,,
CWHxm2,CWHxm2/03,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm2,CWHxm2/03,Hw,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm2,CWHxm2/03,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm2,CWHxm2/03,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm2,CWHxm2/03,Dr,Dr,3,,FALSE,,,,,,,,,,3,,
CWHxm2,CWHxm2/03,Cw,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
CWHxm2,CWHxm2/03,Ac,Act,3,,FALSE,,,,,,,,,,3,,
CWHxm2,CWHxm2/04,Pw,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/04,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/04,Fd,Fdc,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/04,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/04,Dr,Dr,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/04,Cw,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/04,Ac,Act,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/05,Pw,Pw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/05,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/05,Hw,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/05,Fd,Fdc,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/05,Ep,Ep,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/05,Dr,Dr,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/05,Cw,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/05,Bg,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/05,Ac,Act,2,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/06,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/06,Hw,Hw,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/06,Fd,Fdc,2,2,FALSE,AB,,,,,2,2,less suitable on 06; not sure why restricted to eastern portions,,,,
CWHxm2,CWHxm2/06,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/06,Dr,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/06,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/06,Bg,Bg,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/06,Ac,Act,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/07,Pw,Pw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm2,CWHxm2/07,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm2,CWHxm2/07,Hw,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm2,CWHxm2/07,Fd,Fdc,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm2,CWHxm2/07,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm2,CWHxm2/07,Dr,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,2,,
CWHxm2,CWHxm2/07,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm2,CWHxm2/07,Bg,Bg,2,1,FALSE,HAK/SS,,,,,1,,,,2,1 to 2,
CWHxm2,CWHxm2/07,Ac,Act,2,2,FALSE,AB,,,,,,2,less suitable than 08 so leave as 2,,2,,
CWHxm2,CWHxm2/08,Ss,Ss,2,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/08,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/08,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/08,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/08,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/08,Bg,Bg,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/08,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/09,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/09,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/09,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/09,Cw,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/09,Bg,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/09,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/10,Mb,Mb,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/10,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/10,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/10,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/11,Pl,Plc,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
CWHxm2,CWHxm2/11,Cw,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/12,Ss,Ss,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/12,Pw,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/12,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/12,Hw,Hw,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/12,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/12,Dr,Dr,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/12,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/12,Ac,Act,2,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/13,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/13,Fd,Fdc,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/13,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/13,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/13,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/13,Bg,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/13,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/14,Mb,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm2,CWHxm2/14,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/14,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/14,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/14,Bg,Bg,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm2,CWHxm2/14,Ac,Act,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/15,Mb,Mb,5,5,FALSE,HAK/SS,,,,,5,,,,,,
CWHxm2,CWHxm2/15,Ep,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/15,Dr,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm2,CWHxm2/15,Cw,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm2,CWHxm2/15,Ac,Act,1,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/b,Sx,Se,3,,FALSE,,,,,,,,,,3,,
ESSFab,ESSFab/b,Pl,Pli,2,,FALSE,,,,,,,,,,2,,
ESSFab,ESSFab/c,Sx,Se,2,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/c,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/c,Bb,Bb,5,5,FALSE,WHM,,,Change from 3 to 5,,,,,,,,
ESSFab,ESSFab/c,At,At,2,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/d,Sx,Se,1,,FALSE,,,,,,,,,,1,,
ESSFab,ESSFab/d,Sb,Sb,5,5,FALSE,WHM,,,Changed from 3 to 5,,,,,,5,,
ESSFab,ESSFab/d,Pl,Pli,2,,FALSE,,,,,,,,,,2,,
ESSFab,ESSFab/d,Bl,Bl,1,1,FALSE,WHM,,,Change from 2 to 1,,,,,,1,,
ESSFab,ESSFab/f,Sx,Se,1,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/f,Sb,Sb,2,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/f,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/f,Bl,Bl,1,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/g,Sx,Se,1,,FALSE,,,,,,,,,,1,,
ESSFab,ESSFab/g,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
ESSFab,ESSFab/g,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
ESSFab,ESSFab/h,Sb,Sb,3,3,FALSE,WHM,,,Changed from 1 to 3,,,,,,,,
ESSFab,ESSFab/i,Sx,Se,1,,FALSE,,,,,,,,,,,,
ESSFab,ESSFab/i,Sb,Sb,3,3,FALSE,WHM,,,Changed from 1 to 3,,,,,,,,
ESSFab,ESSFab/i,Lt,Lt,3,,FALSE,,,,,,,,,,,,
ESSFdc1,ESSFdc1/101,Sx,Se,1,1,FALSE,TB,,,,,,,,1,1,,
ESSFdc1,ESSFdc1/101,Pl,Pli,2,2,FALSE,TB,,,,,,,,2,2,,
ESSFdc1,ESSFdc1/101,Bl,Bl,1,1,FALSE,TB,,,Change from 2 to 1,,,,,1,1,,
ESSFdc1,ESSFdc1/102,Sx,Se,2,2,FALSE,TB,,,,,,,,2,2,,
ESSFdc1,ESSFdc1/102,Pl,Pli,1,1,FALSE,TB,,,,,,,,1,1,,
ESSFdc1,ESSFdc1/102,Pa,Pa,3,3,FALSE,TB,,,,,,,,3,3,,
ESSFdc1,ESSFdc1/102,Bl,Bl,2,2,FALSE,TB,,3 to 2,,,,,,2,3,2 to 3,
ESSFdc1,ESSFdc1/103,Sx,Se,2,2,FALSE,TB,,,,,,,,2,,,
ESSFdc1,ESSFdc1/103,Pl,Pli,1,1,FALSE,TB,,,,,,,,1,,,
ESSFdc1,ESSFdc1/103,Pa,Pa,3,3,FALSE,TB,,,,,,,,3,,,
ESSFdc1,ESSFdc1/103,Bl,Bl,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
ESSFdc1,ESSFdc1/104,Sx,Se,1,1,FALSE,TB,,to 1,,,,,,1,,,
ESSFdc1,ESSFdc1/104,Pl,Pli,2,2,FALSE,TB,,to 2,,,,,,2,,,
ESSFdc1,ESSFdc1/104,Bl,Bl,1,1,FALSE,TB,,to 1,,,,,,1,,,
ESSFdc1,ESSFdc1/110,Sx,Se,1,1,FALSE,TB,,,,,,,,1,,,
ESSFdc1,ESSFdc1/110,Bl,Bl,1,1,FALSE,TB,,,,,,,,1,,,
ESSFdc1,ESSFdc1/111,Sx,Se,1,1,FALSE,TB,,,,,,,,1,1,,
ESSFdc1,ESSFdc1/111,Bl,Bl,1,1,FALSE,TB,,,,,,,,1,1,,
ESSFdc1,ESSFdc1/112,Sx,Se,1,1,FALSE,TB,,,,,,,,1,,,
ESSFdc1,ESSFdc1/112,Bl,Bl,2,2,FALSE,TB,,,,,,,,2,,,
ESSFdc2,ESSFdc2/01,Sx,Se,1,,FALSE,,,,,,,,,,1,4 to 1,
ESSFdc2,ESSFdc2/01,Pl,Pli,2,2,FALSE,WHM,,,Changed from 1 to 2,,,,,,2,4 to 2,
ESSFdc2,ESSFdc2/01,Lw,Lw,4,4,FALSE,WHM,,,added from AB,,,,,,4,,
ESSFdc2,ESSFdc2/01,Bl,Bl,1,,FALSE,,,,,,,,,,1,4 to 1,
ESSFdc2,ESSFdc2/02,Sx,Se,4,,FALSE,,,,,,,,,,,,
ESSFdc2,ESSFdc2/02,Pl,Pli,4,,FALSE,,,,,,,,,,,,
ESSFdc2,ESSFdc2/02,Pa,Pa,4,,FALSE,,,,,,,,,,,,
ESSFdc2,ESSFdc2/02,Fd,Fdi,4,,FALSE,,,,,,,,,,,,
