"Region","ZoneSubzone","SiteSeries","Standard","Species","Height"
"LMH28-Vancouver","CWHvm247","05","84142","Ba",1.75
"LMH28-Vancouver","CWHvm247","05","84142","Cw",1.50
"LMH28-Vancouver","CWHvm247","05","84142","Yc",1.50
"LMH28-Vancouver","CWHvm247","06","84143","Hw",2.50
"LMH28-Vancouver","CWHvm247","06","84143","Ba",1.75
"LMH28-Vancouver","CWHvm247","06","84143","Cw",1.50
"LMH28-Vancouver","CWHvm247","06","84143","Yc",1.50
"LMH28-Vancouver","CWHvm247","07","84144","Ss",4.00
"LMH28-Vancouver","CWHvm247","07","84144","Hw",3.50
"LMH28-Vancouver","CWHvm247","07","84144","Ba",2.25
"LMH28-Vancouver","CWHvm247","07","84144","Cw",2.00
"LMH28-Vancouver","CWHvm247","07","84144","Yc",2.00
"LMH28-Vancouver","CWHvm247","08","84145","Ss",4.00
"LMH28-Vancouver","CWHvm247","08","84145","Hw",3.50
"LMH28-Vancouver","CWHvm247","08","84145","Ba",2.25
"LMH28-Vancouver","CWHvm247","08","84145","Cw",2.00
"LMH28-Vancouver","CWHvm247","08","84145","Yc",2.00
"LMH28-Vancouver","CWHvm247","09","84146","Hw",1.75
"LMH28-Vancouver","CWHvm247","09","84146","Ba",1.50
"LMH28-Vancouver","CWHvm247","09","84146","Cw",1.00
"LMH28-Vancouver","CWHvm247","09","84146","Yc",1.00
"LMH28-Vancouver","CWHvm247","09","84146","Hm",0.75
"LMH28-Vancouver","CWHvm247","10*","84147","Pl",1.25
"LMH28-Vancouver","CWHvm247","10*","84147","Yc",1.00
"LMH28-Vancouver","CWHvm247","10*","84147","Hm",0.75
"LMH28-Vancouver","CWHvm247","11","84148","Hw",1.75
"LMH28-Vancouver","CWHvm247","11","84148","Cw",1.00
"LMH28-Vancouver","CWHvm247","11","84148","Yc",1.00
"LMH28-Vancouver","CWHws247","01","84172","Pl",2.00
"LMH28-Vancouver","CWHws247","01","84172","Cw",1.00
"LMH28-Vancouver","CWHws247","01","84172","Hw",1.00
"LMH28-Vancouver","CWHws247","01","84172","Ba",0.75
"LMH28-Vancouver","CWHws247","01","84172","Bl",0.75
"LMH28-Vancouver","CWHws247","01","84172","Sxs",0.75
"LMH28-Vancouver","CWHws247","02*","84173","Pl",1.25
"LMH28-Vancouver","CWHws247","02*","84173","Cw",0.75
"LMH28-Vancouver","CWHws247","02*","84173","Hw",0.75
"LMH28-Vancouver","CWHws247","03","84174","Pl",2.00
"LMH28-Vancouver","CWHws247","03","84174","Fd",1.50
"LMH28-Vancouver","CWHws247","03","84174","Cw",1.00
"LMH28-Vancouver","CWHws247","03","84174","Hw",1.00
"LMH28-Vancouver","CWHws247","04","84175","Cw",1.25
"LMH28-Vancouver","CWHws247","04","84175","Hw",1.25
"LMH28-Vancouver","CWHws247","04","84175","Ba",1.00
"LMH28-Vancouver","CWHws247","04","84175","Bl",1.00
"LMH28-Vancouver","CWHws247","04","84175","Sxs",1.00
"LMH28-Vancouver","CWHws247","05","84176","Cw",1.00
"LMH28-Vancouver","CWHws247","05","84176","Hw",1.00
"LMH28-Vancouver","CWHws247","05","84176","Ba",0.75
"LMH28-Vancouver","CWHws247","05","84176","Bl",0.75
"LMH28-Vancouver","CWHws247","06","84177","Cw",1.25
"LMH28-Vancouver","CWHws247","06","84177","Hw",1.25
"LMH28-Vancouver","CWHws247","06","84177","Ba",1.00
"LMH28-Vancouver","CWHws247","06","84177","Bl",1.00
"LMH28-Vancouver","CWHws247","06","84177","Sxs",1.00
"LMH28-Vancouver","CWHws247","07","84178","Cw",1.25
"LMH28-Vancouver","CWHws247","07","84178","Hw",1.25
"LMH28-Vancouver","CWHws247","07","84178","Ba",1.00
"LMH28-Vancouver","CWHws247","07","84178","Bl",1.00
"LMH28-Vancouver","CWHws247","07","84178","Sxs",1.00
"LMH28-Vancouver","CWHws247","08","84179","Cw",1.25
"LMH28-Vancouver","CWHws247","08","84179","Ba",1.00
"LMH28-Vancouver","CWHws247","08","84179","Bl",1.00
"LMH28-Vancouver","CWHws247","08","84179","Sxs",1.00
"LMH28-Vancouver","CWHws247","10*","84180","Pl",1.25
"LMH28-Vancouver","CWHws247","10*","84180","Cw",0.75
"LMH28-Vancouver","CWHws247","11","84181","Cw",1.25
"LMH28-Vancouver","CWHws247","11","84181","Hw",0.75
"LMH28-Vancouver","CWHws247","11","84181","Sxs",0.60
"LMH28-Vancouver","CWHxm47","01","84182","Fd",3.00
"LMH28-Vancouver","CWHxm47","01","84182","Pw",2.50
"LMH28-Vancouver","CWHxm47","01","84182","Hw",2.00
"LMH28-Vancouver","CWHxm47","01","84182","Cw",1.50
"LMH28-Vancouver","CWHxm47","02*","84183","Fd",2.00
"LMH28-Vancouver","CWHxm47","02*","84183","Pl",1.25
"LMH28-Vancouver","CWHxm47","03","84184","Fd",2.00
"LMH28-Vancouver","CWHxm47","03","84184","Pl",1.25
"LMH28-Vancouver","CWHxm47","03","84184","Cw",1.00
"LMH28-Vancouver","CWHxm47","04","84185","Fd",3.00
"LMH28-Vancouver","CWHxm47","04","84185","Pw",2.50
"LMH28-Vancouver","CWHxm47","04","84185","Cw",1.50
"LMH28-Vancouver","CWHxm47","05","84186","Fd",4.00
"LMH28-Vancouver","CWHxm47","05","84186","Pw",2.50
"LMH28-Vancouver","CWHxm47","05","84186","Cw",2.00
"LMH28-Vancouver","CWHxm47","06","84187","Fd",3.00
"LMH28-Vancouver","CWHxm47","06","84187","Hw",2.00
"LMH28-Vancouver","CWHxm47","06","84187","Cw",1.50
"LMH28-Vancouver","CWHxm47","07","84188","Fd",4.00
"LMH28-Vancouver","CWHxm47","07","84188","Bg",3.50
"LMH28-Vancouver","CWHxm47","07","84188","Cw",2.00
"LMH28-Vancouver","CWHxm47","08","84189","Ss",4.00
"LMH28-Vancouver","CWHxm47","08","84189","Bg",3.50
"LMH28-Vancouver","CWHxm47","08","84189","Cw",2.00
"LMH28-Vancouver","CWHxm47","09","84190","Bg",3.50
"LMH28-Vancouver","CWHxm47","09","84190","Cw",2.00
"LMH28-Vancouver","CWHxm47","11*","84191","Pl",1.25
"LMH28-Vancouver","CWHxm47","11*","84191","Cw",1.00
"LMH28-Vancouver","CWHxm47","12","84192","Pw",2.50
"LMH28-Vancouver","CWHxm47","12","84192","Hw",1.25
"LMH28-Vancouver","CWHxm47","12","84192","Cw",1.00
"LMH28-Vancouver","CWHxm47","13","84193","Fd",4.00
"LMH28-Vancouver","CWHxm47","13","84193","Bg",3.50
"LMH28-Vancouver","CWHxm47","13","84193","Cw",2.00
"LMH28-Vancouver","CWHxm47","14","84194","Bg",3.50
"LMH28-Vancouver","CWHxm47","14","84194","Cw",2.00
"LMH28-Vancouver","CWHxm47","15","84195","Cw",2.00
"LMH28-Vancouver","ESSFmw47","01","84196","Se",1.00
"LMH28-Vancouver","ESSFmw47","01","84196","Bl",0.75
"LMH28-Vancouver","ESSFmw47","01","84196","Ba",0.60
"LMH28-Vancouver","ESSFmw47","02","84197","Pl",1.25
"LMH28-Vancouver","ESSFmw47","02","84197","Fd",1.00
"LMH28-Vancouver","ESSFmw47","02","84197","Se",0.75
"LMH28-Vancouver","ESSFmw47","03","84198","Pl",1.25
"LMH28-Vancouver","ESSFmw47","03","84198","Fd",1.00
"LMH28-Vancouver","ESSFmw47","03","84198","Se",0.75
"LMH28-Vancouver","ESSFmw47","04","84199","Pl",1.25
"LMH28-Vancouver","ESSFmw47","04","84199","Fd",1.00
"LMH28-Vancouver","ESSFmw47","04","84199","Se",0.75
"LMH28-Vancouver","ESSFmw47","04","84199","Bl",0.60
"LMH28-Vancouver","ESSFmw47","05","84200","Se",1.00
"LMH28-Vancouver","ESSFmw47","05","84200","Bl",0.75
"LMH28-Vancouver","ESSFmw47","05","84200","Ba",0.60
"LMH28-Vancouver","ESSFmw47","06","84201","Se",1.00
"LMH28-Vancouver","ESSFmw47","06","84201","Bl",0.75
"LMH28-Vancouver","ESSFmw47","06","84201","Ba",0.60
"LMH28-Vancouver","ESSFmw47","07","84202","Se",0.75
"LMH28-Vancouver","ESSFmw47","07","84202","Cw",0.75
"LMH28-Vancouver","ESSFmw47","07","84202","Ba",0.60
"LMH28-Vancouver","ESSFmw47","07","84202","Bl",0.60
"LMH28-Vancouver","ESSFmw47","08","84203","Se",0.75
"LMH28-Vancouver","ESSFmw47","08","84203","Cw",0.75
"LMH28-Vancouver","ESSFmw47","08","84203","Bl",0.60
"LMH28-Vancouver","IDFww47","01","84204","Pl",2.00
"LMH28-Vancouver","IDFww47","01","84204","Fd",1.50
"LMH28-Vancouver","IDFww47","01","84204","Cw",1.50
"LMH28-Vancouver","IDFww47","01","84204","Py",1.50
"LMH28-Vancouver","IDFww47","02*","84205","Pl",1.25
"LMH28-Vancouver","IDFww47","02*","84205","Fd",1.00
"LMH28-Vancouver","IDFww47","03*","84206","Pl",2.00
"LMH28-Vancouver","IDFww47","03*","84206","Fd",1.50
"LMH28-Vancouver","IDFww47","03*","84206","Py",1.50
"LMH28-Vancouver","IDFww47","04","84207","Fd",1.50
"LMH28-Vancouver","IDFww47","04","84207","Py",1.50
"LMH28-Vancouver","IDFww47","04","84207","Cw",1.50
"LMH28-Vancouver","IDFww47","05","84208","Fd",2.00
"LMH28-Vancouver","IDFww47","05","84208","Cw",2.00
"LMH28-Vancouver","IDFww47","05","84208","Hw",1.50
"LMH28-Vancouver","IDFww47","06","84209","Fd",2.00
"LMH28-Vancouver","IDFww47","06","84209","Cw",2.00
"LMH28-Vancouver","IDFww47","06","84209","Bg",2.00
"LMH28-Vancouver","IDFww47","07","84210","Ss",3.00
"LMH28-Vancouver","IDFww47","07","84210","Pl",2.00
"LMH28-Vancouver","IDFww47","07","84210","Cw",1.50
"LMH28-Vancouver","MHmm147","01","84211","Hw",1.00
"LMH28-Vancouver","MHmm147","01","84211","Yc",1.00
"LMH28-Vancouver","MHmm147","01","84211","Se",1.00
"LMH28-Vancouver","MHmm147","01","84211","Ba",0.60
"LMH28-Vancouver","MHmm147","02","84212","Hm",0.75
"LMH28-Vancouver","MHmm147","02","84212","Yc",0.75
"LMH28-Vancouver","MHmm147","02","84212","Se",0.75
"LMH28-Vancouver","MHmm147","02","84212","Ba",0.60
"LMH28-Vancouver","MHmm147","03","84213","Hm",1.00
"LMH28-Vancouver","MHmm147","03","84213","Yc",1.00
"LMH28-Vancouver","MHmm147","03","84213","Ba",0.60
"LMH28-Vancouver","MHmm147","04","84214","Hm",1.00
"LMH28-Vancouver","MHmm147","04","84214","Yc",1.00
"LMH28-Vancouver","MHmm147","04","84214","Ba",0.60
"LMH28-Vancouver","MHmm147","05","84215","Hm",1.00
"LMH28-Vancouver","MHmm147","05","84215","Yc",1.00
"LMH28-Vancouver","MHmm147","05","84215","Ba",0.60
"LMH28-Vancouver","MHmm147","06","84216","Hm",0.75
"LMH28-Vancouver","MHmm147","06","84216","Yc",0.75
"LMH28-Vancouver","MHmm147","06","84216","Ba",0.60
"LMH28-Vancouver","MHmm147","07","84217","Hm",0.75
"LMH28-Vancouver","MHmm147","07","84217","Yc",0.75
"LMH28-Vancouver","MHmm147","07","84217","Ba",0.60
"LMH28-Vancouver","MHmm147","08*","84218","Hm",0.75
"LMH28-Vancouver","MHmm147","08*","84218","Yc",0.75
"LMH28-Vancouver","MHmm147","09","84219","Hm",0.75
"LMH28-Vancouver","MHmm147","09","84219","Yc",0.75
"LMH28-Vancouver","MHmm247","01","84220","Hm",1.00
"LMH28-Vancouver","MHmm247","01","84220","Yc",1.00
"LMH28-Vancouver","MHmm247","01","84220","Se",1.00
"LMH28-Vancouver","MHmm247","01","84220","Ba",0.60
"LMH28-Vancouver","MHmm247","02","84221","Bl",0.75
"LMH28-Vancouver","MHmm247","02","84221","Hm",0.75
"LMH28-Vancouver","MHmm247","02","84221","Hw",0.75
"LMH28-Vancouver","MHmm247","02","84221","Yc",0.75
"LMH28-Vancouver","MHmm247","02","84221","Se",0.75
"LMH28-Vancouver","MHmm247","02","84221","Ba",0.60
"LMH28-Vancouver","MHmm247","03","84222","Bp",1.25
"LMH28-Vancouver","MHmm247","03","84222","Bl",1.00
"LMH28-Vancouver","MHmm247","03","84222","Hm",1.00
"LMH28-Vancouver","MHmm247","03","84222","Hw",1.00
"LMH28-Vancouver","MHmm247","03","84222","Yc",1.00
"LMH28-Vancouver","MHmm247","03","84222","Se",1.00
"LMH28-Vancouver","MHmm247","03","84222","Ba",0.60
"LMH28-Vancouver","MHmm247","04","84223","Bl",1.00
"LMH28-Vancouver","MHmm247","04","84223","Hm",1.00
"LMH28-Vancouver","MHmm247","04","84223","Hw",1.00
"LMH28-Vancouver","MHmm247","04","84223","Yc",1.00
"LMH28-Vancouver","MHmm247","04","84223","Ba",0.60
"LMH28-Vancouver","MHmm247","05","84224","Bp",1.25
"LMH28-Vancouver","MHmm247","05","84224","Bl",1.00
"LMH28-Vancouver","MHmm247","05","84224","Hm",1.00
"LMH28-Vancouver","MHmm247","05","84224","Hw",1.00
"LMH28-Vancouver","MHmm247","05","84224","Yc",1.00
"LMH28-Vancouver","MHmm247","05","84224","Se",1.00
"LMH28-Vancouver","MHmm247","05","84224","Ba",0.60
"LMH28-Vancouver","MHmm247","06","84225","Hm",0.75
"LMH28-Vancouver","MHmm247","06","84225","Yc",0.75
"LMH28-Vancouver","MHmm247","06","84225","Ba",0.60
"LMH28-Vancouver","MHmm247","07","84226","Hm",0.75
"LMH28-Vancouver","MHmm247","07","84226","Hw",0.75
"LMH28-Vancouver","MHmm247","07","84226","Yc",0.75
"LMH28-Vancouver","MHmm247","07","84226","Se",0.75
"LMH28-Vancouver","MHmm247","07","84226","Ba",0.60
"LMH28-Vancouver","MHmm247","08*","84227","Hm",0.75
"LMH28-Vancouver","MHmm247","08*","84227","Yc",0.75
"LMH28-Vancouver","MHmm247","09","84228","Hm",0.75
"LMH28-Vancouver","MHmm247","09","84228","Yc",0.75
"LMH28-Vancouver","MHmm247","09","84228","Se",0.75
"LMH28-Vancouver","MHwh47","01","84229","Ss",1.50
"LMH28-Vancouver","MHwh47","01","84229","Cw",1.00
"LMH28-Vancouver","MHwh47","01","84229","Hm",1.00
"LMH28-Vancouver","MHwh47","01","84229","Hw",1.00
"LMH28-Vancouver","MHwh47","01","84229","Yc",1.00
"LMH28-Vancouver","MHwh47","01","84229","Ba",0.60
"LMH28-Vancouver","MHwh47","02*","84230","Cw",0.75
"LMH28-Vancouver","MHwh47","02*","84230","Hm",0.75
"LMH28-Vancouver","MHwh47","02*","84230","Yc",0.75
"LMH28-Vancouver","MHwh47","02*","84230","Ba",0.60
"LMH28-Vancouver","MHwh47","03","84231","Ss",1.50
"LMH28-Vancouver","MHwh47","03","84231","Cw",1.00
"LMH28-Vancouver","MHwh47","03","84231","Hm",1.00
"LMH28-Vancouver","MHwh47","03","84231","Hw",1.00
"LMH28-Vancouver","MHwh47","03","84231","Yc",1.00
"LMH28-Vancouver","MHwh47","03","84231","Ba",0.60
"LMH28-Vancouver","MHwh47","04","84232","Cw",1.00
"LMH28-Vancouver","MHwh47","04","84232","Yc",1.00
"LMH28-Vancouver","MHwh47","04","84232","Hw",1.00
"LMH28-Vancouver","MHwh47","04","84232","Hm",1.00
"LMH28-Vancouver","MHwh47","04","84232","Ba",0.60
"LMH28-Vancouver","MHwh47","05","84233","Pl",2.00
"LMH28-Vancouver","MHwh47","05","84233","Ss",1.50
"LMH28-Vancouver","MHwh47","05","84233","Cw",1.00
"LMH28-Vancouver","MHwh47","05","84233","Hm",1.00
"LMH28-Vancouver","MHwh47","05","84233","Hw",1.00
"LMH28-Vancouver","MHwh47","05","84233","Yc",1.00
"LMH28-Vancouver","MHwh47","05","84233","Ba",0.60
"LMH28-Vancouver","MHwh47","06","84234","Ss",1.00
"LMH28-Vancouver","MHwh47","06","84234","Cw",0.75
"LMH28-Vancouver","MHwh47","06","84234","Hm",0.75
"LMH28-Vancouver","MHwh47","06","84234","Hw",0.75
"LMH28-Vancouver","MHwh47","06","84234","Yc",0.75
"LMH28-Vancouver","MHwh47","06","84234","Ba",0.60
"LMH28-Vancouver","MHwh47","07","84235","Ss",1.00
"LMH28-Vancouver","MHwh47","07","84235","Cw",0.75
"LMH28-Vancouver","MHwh47","07","84235","Hm",0.75
"LMH28-Vancouver","MHwh47","07","84235","Hw",0.75
"LMH28-Vancouver","MHwh47","07","84235","Yc",0.75
"LMH28-Vancouver","MHwh47","07","84235","Ba",0.60
"LMH28-Vancouver","MHwh47","08*","84236","Ss",1.00
"LMH28-Vancouver","MHwh47","08*","84236","Cw",0.75
"LMH28-Vancouver","MHwh47","08*","84236","Hm",0.75
"LMH28-Vancouver","MHwh47","08*","84236","Yc",0.75
"LMH28-Vancouver","MHwh47","09","84237","Ss",1.00
"LMH28-Vancouver","MHwh47","09","84237","Cw",0.75
"LMH28-Vancouver","MHwh47","09","84237","Hm",0.75
"LMH28-Vancouver","MHwh47","09","84237","Yc",0.75
"LMH39-Cariboo","ESSFdc2","01","80000","Pl",1.60
"LMH39-Cariboo","ESSFdc2","01","80000","Others",0.80
"LMH39-Cariboo","ESSFdc2","03","80001","Pl",1.20
"LMH39-Cariboo","ESSFdc2","03","80001","Others",0.60
"LMH39-Cariboo","ESSFdc2","04","80002","Pl",1.20
"LMH39-Cariboo","ESSFdc2","04","80002","Others",0.60
"LMH39-Cariboo","ESSFdc2","05","80003","Pl",1.20
"LMH39-Cariboo","ESSFdc2","05","80003","Others",0.60
"LMH39-Cariboo","ESSFdc2","06","80004","Pl",1.60
"LMH39-Cariboo","ESSFdc2","06","80004","Others",0.80
"LMH39-Cariboo","ESSFdc2","07","80005","Pl",1.60
"LMH39-Cariboo","ESSFdc2","07","80005","Others",0.80
"LMH39-Cariboo","ESSFdc2","08","80006","Pl",1.20
"LMH39-Cariboo","ESSFdc2","08","80006","Others",0.60
"LMH39-Cariboo","ESSFmv1","01","80007","Pl",1.60
"LMH39-Cariboo","ESSFmv1","01","80007","Others",0.80
"LMH39-Cariboo","ESSFmv1","02","80008","Pl",1.20
"LMH39-Cariboo","ESSFmv1","02","80008","Others",0.60
"LMH39-Cariboo","ESSFmv1","03","80009","Pl",1.20
"LMH39-Cariboo","ESSFmv1","03","80009","Others",0.60
"LMH39-Cariboo","ESSFmv1","04","80010","Pl",1.20
"LMH39-Cariboo","ESSFmv1","04","80010","Others",0.60
"LMH39-Cariboo","ESSFmv1","05","80011","Pl",1.20
"LMH39-Cariboo","ESSFmv1","05","80011","Others",0.60
"LMH39-Cariboo","ESSFwc3","01","80012","Pl",1.60
"LMH39-Cariboo","ESSFwc3","01","80012","Others",0.80
"LMH39-Cariboo","ESSFwc3","02","80013","Pl",1.20
"LMH39-Cariboo","ESSFwc3","02","80013","Others",0.60
"LMH39-Cariboo","ESSFwc3","03*","80014","All",0.60
"LMH39-Cariboo","ESSFwk1","01","80015","Pl",2.00
"LMH39-Cariboo","ESSFwk1","01","80015","Others",1.00
"LMH39-Cariboo","ESSFwk1","02*","80016","Pl",1.40
"LMH39-Cariboo","ESSFwk1","02*","80016","Others",0.80
"LMH39-Cariboo","ESSFwk1","03","80017","Pl",2.00
"LMH39-Cariboo","ESSFwk1","03","80017","Others",1.00
"LMH39-Cariboo","ESSFwk1","04","80018","Pl",2.00
"LMH39-Cariboo","ESSFwk1","04","80018","Others",1.00
"LMH39-Cariboo","ESSFwk1","05","80019","Pl",2.00
"LMH39-Cariboo","ESSFwk1","05","80019","Others",1.00
"LMH39-Cariboo","ESSFwk1","06","80020","All",0.80
"LMH39-Cariboo","ESSFwk1","07","80021","All",0.80
"LMH39-Cariboo","ESSFxc","01","80022","Pl",1.60
"LMH39-Cariboo","ESSFxc","01","80022","Others",0.80
"LMH39-Cariboo","ESSFxc","02","80023","Pl",1.20
"LMH39-Cariboo","ESSFxc","02","80023","Others",0.60
"LMH39-Cariboo","ESSFxc","05","80024","Pl",1.20
"LMH39-Cariboo","ESSFxc","05","80024","Others",0.60
"LMH39-Cariboo","ESSFxc","06","80025","Pl",1.60
"LMH39-Cariboo","ESSFxc","06","80025","Others",0.80
"LMH39-Cariboo","ESSFxc","07","80026","Pl",1.60
"LMH39-Cariboo","ESSFxc","07","80026","Others",0.80
"LMH39-Cariboo","ESSFxc","08","80027","Pl",1.20
"LMH39-Cariboo","ESSFxc","08","80027","Others",0.60
"LMH39-Cariboo","ESSFxv1","01","80028","Pl",1.00
"LMH39-Cariboo","ESSFxv1","01","80028","Others",0.80
"LMH39-Cariboo","ESSFxv1","02*","80029","Pl",0.80
"LMH39-Cariboo","ESSFxv1","02*","80029","Others",0.60
"LMH39-Cariboo","ESSFxv1","03*","80030","Pl",0.80
"LMH39-Cariboo","ESSFxv1","03*","80030","Pa",0.60
"LMH39-Cariboo","ESSFxv1","04","80031","Pl",0.80
"LMH39-Cariboo","ESSFxv1","04","80031","Others",0.60
"LMH39-Cariboo","ESSFxv1","05","80032","Pl",1.00
"LMH39-Cariboo","ESSFxv1","05","80032","Others",0.80
"LMH39-Cariboo","ESSFxv1","06","80033","Pl",1.00
"LMH39-Cariboo","ESSFxv1","06","80033","Others",0.80
"LMH39-Cariboo","ESSFxv1","07","80034","Pl",1.00
"LMH39-Cariboo","ESSFxv1","07","80034","Others",0.80
"LMH39-Cariboo","ESSFxv1","08","80035","Pl",0.80
"LMH39-Cariboo","ESSFxv1","08","80035","Others",0.60
"LMH39-Cariboo","ESSFxv1","09","80036","Pl",0.80
"LMH39-Cariboo","ESSFxv1","09","80036","Others",0.60
"LMH39-Cariboo","ESSFxv2","01","80037","Pl",1.00
"LMH39-Cariboo","ESSFxv2","01","80037","Others",0.80
"LMH39-Cariboo","ESSFxv2","02*","80038","Pl",0.80
"LMH39-Cariboo","ESSFxv2","02*","80038","Others",0.60
"LMH39-Cariboo","ESSFxv2","03*","80039","Pl",0.80
"LMH39-Cariboo","ESSFxv2","03*","80039","Pa",0.60
"LMH39-Cariboo","ESSFxv2","04","80040","Pl",1.00
"LMH39-Cariboo","ESSFxv2","04","80040","Others",0.80
"LMH39-Cariboo","ESSFxv2","05","80041","Pl",1.00
"LMH39-Cariboo","ESSFxv2","05","80041","Others",0.80
"LMH39-Cariboo","ESSFxv2","06","80042","Pl",1.00
"LMH39-Cariboo","ESSFxv2","06","80042","Others",0.80
"LMH39-Cariboo","ESSFxv2","07","80043","Pl",1.00
"LMH39-Cariboo","ESSFxv2","07","80043","Others",0.80
"LMH39-Cariboo","ESSFxv2","08","80044","Pl",0.80
"LMH39-Cariboo","ESSFxv2","08","80044","Others",0.60
"LMH39-Cariboo","ESSFxv2","09","80045","Pl",0.80
"LMH39-Cariboo","ESSFxv2","09","80045","Others",0.60
"LMH39-Cariboo","ESSFxv2","10","80046","Pl",0.80
"LMH39-Cariboo","ESSFxv2","10","80046","Others",0.60
"LMH39-Cariboo","ICHdk","01","80047","Pl",2.00
"LMH39-Cariboo","ICHdk","01","80047","Fd",1.40
"LMH39-Cariboo","ICHdk","01","80047","Others",1.00
"LMH39-Cariboo","ICHdk","02","80048","Pl",1.40
"LMH39-Cariboo","ICHdk","02","80048","Fd",1.00
"LMH39-Cariboo","ICHdk","02","80048","Others",0.80
"LMH39-Cariboo","ICHdk","03","999","Pl",2.00
"LMH39-Cariboo","ICHdk","03","999","Fd",1.40
"LMH39-Cariboo","ICHdk","03","999","Others",1.00
"LMH39-Cariboo","ICHdk","04","80050","Pl",2.00
"LMH39-Cariboo","ICHdk","04","80050","Fd",1.40
"LMH39-Cariboo","ICHdk","04","80050","Others",1.00
"LMH39-Cariboo","ICHdk","05","80051","Pl",2.00
"LMH39-Cariboo","ICHdk","05","80051","Fd",1.40
"LMH39-Cariboo","ICHdk","05","80051","Others",1.00
"LMH39-Cariboo","ICHdk","06","80052","Pl",2.00
"LMH39-Cariboo","ICHdk","06","80052","Fd",1.40
"LMH39-Cariboo","ICHdk","06","80052","Others",1.00
"LMH39-Cariboo","ICHdk","07","80053","Pl",2.00
"LMH39-Cariboo","ICHdk","07","80053","Fd",1.40
"LMH39-Cariboo","ICHdk","07","80053","Others",1.00
"LMH39-Cariboo","ICHdk","08","80054","Pl",1.40
"LMH39-Cariboo","ICHdk","08","80054","Fd",1.00
"LMH39-Cariboo","ICHdk","08","80054","Others",0.80
"LMH39-Cariboo","ICHdk","09","80055","Pl",1.40
"LMH39-Cariboo","ICHdk","09","80055","Others",0.80
"LMH39-Cariboo","ICHmk3","01","80056","Pl",2.00
"LMH39-Cariboo","ICHmk3","01","80056","Fd",1.40
"LMH39-Cariboo","ICHmk3","01","80056","Others",1.00
"LMH39-Cariboo","ICHmk3","02* ","80057","Pl",1.40
"LMH39-Cariboo","ICHmk3","02* ","80057","Fd",1.00
"LMH39-Cariboo","ICHmk3","02* ","80057","Others",0.80
"LMH39-Cariboo","ICHmk3","03","80058","Pl",1.40
"LMH39-Cariboo","ICHmk3","03","80058","Fd",1.00
"LMH39-Cariboo","ICHmk3","03","80058","Others",0.80
"LMH39-Cariboo","ICHmk3","04","80059","Pl",2.00
"LMH39-Cariboo","ICHmk3","04","80059","Fd",1.40
"LMH39-Cariboo","ICHmk3","04","80059","Others",1.00
"LMH39-Cariboo","ICHmk3","05","80060","Pl",2.00
"LMH39-Cariboo","ICHmk3","05","80060","Others",1.00
"LMH39-Cariboo","ICHmk3","06","80061","Pl",2.00
"LMH39-Cariboo","ICHmk3","06","80061","Fd",1.40
"LMH39-Cariboo","ICHmk3","06","80061","Others",1.00
"LMH39-Cariboo","ICHmk3","07","80062","Pl",1.40
"LMH39-Cariboo","ICHmk3","07","80062","Others",0.80
"LMH39-Cariboo","ICHmw3","01","80063","Pl",2.00
"LMH39-Cariboo","ICHmw3","01","80063","Pw",2.00
"LMH39-Cariboo","ICHmw3","01","80063","Fd",1.40
"LMH39-Cariboo","ICHmw3","01","80063","Others",1.00
"LMH39-Cariboo","ICHmw3","01-YC","80064","Pl",2.00
"LMH39-Cariboo","ICHmw3","01-YC","80064","Pw",2.00
"LMH39-Cariboo","ICHmw3","01-YC","80064","Fd",1.40
"LMH39-Cariboo","ICHmw3","01-YC","80064","Others",1.00
"LMH39-Cariboo","ICHmw3","02","80065","Pl",1.40
"LMH39-Cariboo","ICHmw3","02","80065","Pw",1.40
"LMH39-Cariboo","ICHmw3","02","80065","Fd",1.00
"LMH39-Cariboo","ICHmw3","02","80065","Others",0.80
"LMH39-Cariboo","ICHmw3","03","80066","Pl",1.40
"LMH39-Cariboo","ICHmw3","03","80066","Pw",1.40
"LMH39-Cariboo","ICHmw3","03","80066","Fd",1.00
"LMH39-Cariboo","ICHmw3","03","80066","Others",0.80
"LMH39-Cariboo","ICHmw3","04","80067","Pl",2.00
"LMH39-Cariboo","ICHmw3","04","80067","Pw",2.00
"LMH39-Cariboo","ICHmw3","04","80067","Fd",1.40
"LMH39-Cariboo","ICHmw3","04","80067","Others",1.00
"LMH39-Cariboo","ICHmw3","05","80068","Pl",2.00
"LMH39-Cariboo","ICHmw3","05","80068","Pw",2.00
"LMH39-Cariboo","ICHmw3","05","80068","Fd",1.40
"LMH39-Cariboo","ICHmw3","05","80068","Others",1.00
"LMH39-Cariboo","ICHmw3","06","80069","Pl",2.00
"LMH39-Cariboo","ICHmw3","06","80069","Pw",2.00
"LMH39-Cariboo","ICHmw3","06","80069","Fd",1.40
"LMH39-Cariboo","ICHmw3","06","80069","Others",1.00
"LMH39-Cariboo","ICHmw3","07","80070","Pl",2.00
"LMH39-Cariboo","ICHmw3","07","80070","Pw",2.00
