"Region","ZoneSubzone","SiteSeries","SiteSeriesName","Standard","StockingTarget","StockingMINpa","StockingMINp","StockingDelay","AssessmentEarliest","AssessmentLatest","Flag"
"Pr George","SBSwk3","08","Sxw - Horsetail","81301",1000,500,400,4,9,15,0
"Pr George","SBSwk3a","01","Sxw - Dogwood - Fairybells","81302",1200,700,600,4,9,15,0
"Pr George","SBSwk3a","02","Pl - Huckleberry - Cladina","81303",1000,500,400,7,12,15,0
"Pr George","SBSwk3a","03","SxwFd - Purple peavine","81304",1200,700,600,7,12,15,0
"Pr George","SBSwk3a","04","SxwFd - Birch-leaved spirea - Feathermoss","81305",1200,700,600,7,12,15,0
"Pr George","SBSwk3a","05","Sb - Labrador tea","81306",1200,700,600,7,12,15,0
"Pr George","SBSwk3a","06","Sxw - Twinberry - Coltsfoot","81307",1200,700,600,4,9,15,0
"Pr George","SBSwk3a","07","Sxw - Devil's club","81308",1200,700,600,4,9,15,0
"Pr George","SBSwk3a","08","Sxw - Horsetail","81309",1000,500,400,4,9,15,0
"Pr Rupert","CWHvh2","01","CwHw - Salal","85019",900,500,400,6,11,14,0
"Pr Rupert","CWHvh2","02","PlYc - Rhacomitrium","85020",400,200,200,3,8,11,0
"Pr Rupert","CWHvh2","03","CwYc - Salal","85021",800,400,400,6,11,14,0
"Pr Rupert","CWHvh2","04","HwSs - Lanky moss","85022",900,500,400,6,11,14,0
"Pr Rupert","CWHvh2","05","CwSs - Sword fern","85023",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","06","CwSs - Foamflower","85024",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","07","CwSs - Devil's club","85025",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","08","Ss - Lily-of-the-valley","85026",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","09","Ss - Trisetum","85027",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","10","Dr - Lily-of-the-valley","999",,,,,,,1
"Pr Rupert","CWHvh2","11","CwYc - Goldthread","85028",800,400,400,3,8,11,0
"Pr Rupert","CWHvh2","12","PlYc - Sphagnum","85029",400,200,200,3,8,11,0
"Pr Rupert","CWHvh2","13","CwSs - Skunk cabbage","85030",800,400,400,3,8,11,0
"Pr Rupert","CWHvh2","14","Ss - Salal","85031",400,200,200,3,8,11,0
"Pr Rupert","CWHvh2","15","Ss - Kindbergia","85032",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","16","Ss - Reedgrass","85033",400,200,200,3,8,11,0
"Pr Rupert","CWHvh2","17","Ss - Sword fern","85034",900,500,400,3,8,11,0
"Pr Rupert","CWHvh2","18","Ss - Slough sedge","85035",400,200,200,3,8,11,0
"Pr Rupert","CWHvh2","19","Ss - Pacific crab apple","85036",400,200,200,3,8,11,0
"Pr Rupert","CWHvh2","31","Non-forested topogenous bog","999",,,,,,,0
"Pr Rupert","CWHvh2","32","Non-forested slope/blanket bog","999",,,,,,,0
"Pr Rupert","CWHvh2","33","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","CWHvm1","01","HwBa - Blueberry","85037",900,500,400,6,11,14,0
"Pr Rupert","CWHvm1","02","HwPl - Cladina","85038",400,200,200,3,8,11,0
"Pr Rupert","CWHvm1","03","HwCw - Salal","85039",800,400,400,6,11,14,0
"Pr Rupert","CWHvm1","04","CwHw - Sword fern","85040",900,500,400,3,8,11,0
"Pr Rupert","CWHvm1","05","BaCw - Foamflower","85041",900,500,400,3,8,11,0
"Pr Rupert","CWHvm1","06","HwBa - Deer fern","85042",900,500,400,6,11,14,0
"Pr Rupert","CWHvm2","01","HwBa - Blueberry","85049",900,500,400,6,11,14,0
"Pr Rupert","CWHvm2","01","HwBa - Blueberry","85049CC",,,,,,,0
"Pr Rupert","CWHvm2","02","HwPl - Cladina","85050",400,200,200,3,8,11,0
"Pr Rupert","CWHvm2","03","HwCw - Salal","85051",800,400,400,6,11,14,0
"Pr Rupert","CWHwm","01","HwSs - Blueberry","85058",900,500,400,6,11,14,0
"Pr Rupert","CWHwm","02","HwSs - Step moss","85059",900,500,400,6,11,14,0
"Pr Rupert","CWHwm","03","SsHw - Oak fern","85060",900,500,400,3,8,11,0
"Pr Rupert","CWHwm","04","SsHw - Devil's club","85061",900,500,400,3,8,11,0
"Pr Rupert","CWHwm","05","Ss - Salmonberry","85062",900,500,400,3,8,11,0
"Pr Rupert","CWHwm","06","Act - Red-osier dogwood","85063",900,500,400,3,8,11,0
"Pr Rupert","CWHwm","07","Act - Willow","999",,,,,,,1
"Pr Rupert","CWHwm","09","Ss - Skunk cabbage","85065",800,400,400,3,8,11,0
"Pr Rupert","CWHwm","10","Pl - Sphagnum","85066",400,200,200,3,8,11,0
"Pr Rupert","CWHwm","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","CWHwm","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","CWHwm","51","Avalanche track","999",,,,,,,0
"Pr Rupert","CWHws1","01","HwBa - Bramble","85067",900,500,400,6,11,14,0
"Pr Rupert","CWHws1","02","Pl - Kinnikinnick","85068",600,400,400,6,11,14,0
"Pr Rupert","CWHws1","03","HwPl - Feathermoss","85069",900,500,400,6,11,14,0
"Pr Rupert","CWHws1","04","BaCw - Oak fern","85070",900,500,400,3,8,11,0
"Pr Rupert","CWHws1","05","HwBa - Queen's cup","85071",900,500,400,6,11,14,0
"Pr Rupert","CWHws1","06","BaCw - Devil's club","85072",900,500,400,3,8,11,0
"Pr Rupert","CWHws1","07","Ss - Salmonberry","85073",900,500,400,3,8,11,0
"Pr Rupert","CWHws1","08","Act - Red-osier dogwood","85074",900,500,400,3,8,11,0
"Pr Rupert","CWHws1","09","Act - Willow","999",,,,,,,1
"Pr Rupert","CWHws1","10","Pl - Sphagnum","85075",400,200,200,3,8,11,0
"Pr Rupert","CWHws1","11","CwSs - Skunk cabbage","85076",800,400,400,3,8,11,0
"Pr Rupert","CWHws1","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","CWHws1","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","CWHws2","01","HwBa - Bramble","85077",900,500,400,6,11,14,0
"Pr Rupert","CWHws2","02","Pl - Kinnikinnick","85078",600,400,400,6,11,14,0
"Pr Rupert","CWHws2","03","HwPl - Feathermoss","85079",900,500,400,6,11,14,1
"Pr Rupert","CWHws2","04","BaCw - Oak fern","85080",900,500,400,3,8,11,0
"Pr Rupert","CWHws2","05","HwBa - Queen's cup","85081",900,500,400,6,11,14,0
"Pr Rupert","CWHws2","06","BaCw - Devil's club","85082",900,500,400,3,8,11,0
"Pr Rupert","CWHws2","07","Ss - Salmonberry","85083",900,500,400,3,8,11,0
"Pr Rupert","CWHws2","08","Act - Red-osier dogwood","85084",900,500,400,3,8,11,0
"Pr Rupert","CWHws2","09","Act - Willow","999",,,,,,,1
"Pr Rupert","CWHws2","10","Pl - Sphagnum","85085",400,200,200,3,8,11,0
"Pr Rupert","CWHws2","11","CwSs - Skunk cabbage","85086",800,400,400,3,8,11,0
"Pr Rupert","CWHws2","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","CWHws2","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","CWHws2","51","Avalanche track","999",,,,,,,0
"Pr Rupert","ESSFmc","01","Bl - Huckleberry - Leafy liverwort","85087",1200,700,600,7,15,20,1
"Pr Rupert","ESSFmc","02","BlPl - Juniper - Cladonia","85088",1000,500,400,7,15,20,1
"Pr Rupert","ESSFmc","03","Bl - Huckleberry - Crowberry","85089",1000,500,400,7,15,20,1
"Pr Rupert","ESSFmc","04","Bl - Huckleberry - Heron's-bill","85090",1200,700,600,7,15,20,1
"Pr Rupert","ESSFmc","05","Bl - Huckleberry - Thimbleberry","85091",1200,700,600,4,12,20,1
"Pr Rupert","ESSFmc","06","Bl - Oak fern - Heron's-bill","85092",1200,700,600,4,12,20,1
"Pr Rupert","ESSFmc","07","Bl - Devil's club - Lady fern","85093",1200,700,600,4,12,20,1
"Pr Rupert","ESSFmc","08","Bl - Valerian - Sickle moss","85094",1000,500,400,4,12,20,1
"Pr Rupert","ESSFmc","09","Bl - Horsetail - Glow moss","85095",1000,500,400,4,12,20,1
"Pr Rupert","ESSFmc","10","Bl - Horsetail - Leafy moss","85096",1000,500,400,4,12,20,1
"Pr Rupert","ESSFmc","31","Non-forested wetland","999",,,,,,,0
"Pr Rupert","ESSFmc","51","Avalanche track","999",,,,,,,0
"Pr Rupert","ESSFmk","01","BlHm - Twistedstalk","85097",1200,700,600,7,15,20,0
"Pr Rupert","ESSFmk","02","BlPa - Cladonia","85098",1000,500,400,7,15,20,0
"Pr Rupert","ESSFmk","03","BlHm - Cladonia","85099",1200,700,600,7,15,20,0
"Pr Rupert","ESSFmk","04","BlHm - Oak fern","85100",1200,700,600,4,12,20,0
"Pr Rupert","ESSFmk","05","Bl - Devil's club - Lady fern","85101",1200,700,600,4,12,20,0
"Pr Rupert","ESSFmk","06","Bl - Horsetail - Leafy moss","85102",1000,500,400,4,12,20,0
"Pr Rupert","ESSFmk","07","Bl - Lady fern - Horsetail","85103",1000,500,400,4,12,20,0
"Pr Rupert","ESSFmk","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","ESSFmk","51","Avalanche track","999",,,,,,,0
"Pr Rupert","ESSFmv3","01","Bl - Rhododendron - Feathermoss","85104",1200,700,600,4,12,20,0
"Pr Rupert","ESSFmv3","02","BlPl - Crowberry - Cladina","85105",1000,500,400,4,12,20,0
"Pr Rupert","ESSFmv3","03","BlSb - Labrador tea","85106",1000,500,400,4,12,20,0
"Pr Rupert","ESSFmv3","04","Bl - Oak fern - Knight's plume","85107",1200,700,600,4,12,20,0
"Pr Rupert","ESSFmv3","05","Bl - Devil's club - Rhododendron","85108",1200,700,600,4,12,20,0
"Pr Rupert","ESSFmv3","06","Sxw - Huckleberry - Highbush-cranberry","85109",1200,700,600,7,12,15,0
"Pr Rupert","ESSFmv3","07","Bl - Horsetail - Feathermoss","85110",1000,500,400,4,12,20,0
"Pr Rupert","ESSFwv","01","BlHm - Azalea","85111",1200,700,600,7,15,20,0
"Pr Rupert","ESSFwv","02","BlPl - Cladonia","85112",1000,500,400,7,15,20,0
"Pr Rupert","ESSFwv","03","BlHm - Feathermoss","85113",1200,700,600,7,15,20,0
"Pr Rupert","ESSFwv","04","BlHm - Heron's-bill","85114",1200,700,600,7,15,20,0
"Pr Rupert","ESSFwv","05","Bl - Oak fern - Heron's-bill","85115",1200,700,600,4,12,20,0
"Pr Rupert","ESSFwv","06","Bl - Devil's club - Lady fern","85116",1200,700,600,4,12,20,0
"Pr Rupert","ESSFwv","07","Bl - Valerian - Sickle moss","85117",1000,500,400,4,12,20,0
"Pr Rupert","ESSFwv","08","Bl - Horsetail - Glow moss","85118",1000,500,400,4,12,20,0
"Pr Rupert","ESSFwv","09","Bl - Lady fern - Horsetail","85119",1000,500,400,4,12,20,0
"Pr Rupert","ESSFwv","31","Non-forested wetland","999",,,,,,,0
"Pr Rupert","ESSFwv","51","Avalanche track","999",,,,,,,0
"Pr Rupert","ICHmc1","01","Hw - Step moss","85120",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc1","02","HwPl - Kinnikinnick - Cladonia","85121",1000,500,400,7,12,15,0
"Pr Rupert","ICHmc1","03","HwBl - Oak fern","85122",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc1","04","HwBl - Devil's club","85123",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc1","05","ActSx - Dogwood","85124",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc1","06","Hw - Azalea - Skunk cabbage","85125",1000,500,400,4,9,15,0
"Pr Rupert","ICHmc1","31","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","ICHmc1a","01","HwBa - Bramble","85126",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc1a","02","HwBa - Oak fern","85127",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc1a","03","HwBa - Devil's club - Lady fern","85128",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","01","Hw - Step moss","85129",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","01b","Hw - Step moss, Submesic","85129CCb",,,,,,,0
"Pr Rupert","ICHmc2","02","HwPl - Kinnikinnick - Cladonia","85130",1000,500,400,7,12,15,0
"Pr Rupert","ICHmc2","03","HwCw - Oak fern","85131",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","03","HwCw - Oak fern","85131CC",,,,,,,0
"Pr Rupert","ICHmc2","04","CwHw - Devil's club - Oak fern","85132",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","04","CwHw - Devil's club - Oak fern","85132CC",,,,,,,0
"Pr Rupert","ICHmc2","05","Sx - Devil's club - Lady fern","85133",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","06","ActSx - Dogwood","85134",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","07","CwSx - Horsetail - Skunk cabbage","85135",1000,500,400,4,9,15,0
"Pr Rupert","ICHmc2","08","SbSx - Scrub birch - Sedge","85136",400,200,200,4,9,15,0
"Pr Rupert","ICHmc2","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","ICHmc2","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","ICHmc2","51","$PlHw - Feathermoss","85137",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","52","$SxEp - Thimbleberry - Hazelnut","85138",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","53","$AtEp - Dogwood","85139",1200,700,600,4,9,15,0
"Pr Rupert","ICHmc2","54","$SxEp - Devil's club","85140",1200,700,600,4,9,15,0
"Pr Rupert","ICHvc","01","HwBl - Devil's club","85141",1200,700,600,4,9,15,0
"Pr Rupert","ICHvc","02","Hw - Step moss","85142",1200,700,600,4,9,15,0
"Pr Rupert","ICHvc","03","Sx - Devil's club","85143",1200,700,600,4,9,15,0
"Pr Rupert","ICHvc","04","Sx - Devil's club - Dogwood","85144",1200,700,600,4,9,15,0
"Pr Rupert","ICHvc","05","ActSx - Dogwood","85145",1200,700,600,4,9,15,0
"Pr Rupert","ICHvc","06","Sx - Horsetail","85146",1000,500,400,4,9,15,0
"Pr Rupert","ICHvc","31","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","ICHvc","51","$Sitka alder - Devil's club","85147",1000,500,400,3,8,11,0
"Pr Rupert","ICHvc","52","$Mountain alder - Lady fern","85148",400,200,200,3,8,11,0
"Pr Rupert","ICHwc","01","HwBl - Oak fern","85149",1200,700,600,4,9,15,0
"Pr Rupert","ICHwc","02","HwPl - Feathermoss - Cladonia","85150",1000,500,400,7,12,15,0
"Pr Rupert","ICHwc","03","Hw - Step moss","85151",1200,700,600,4,9,15,0
"Pr Rupert","ICHwc","04","HwBl - Devil's club","85152",1200,700,600,4,9,15,0
"Pr Rupert","ICHwc","05","Sx - Devil's club","85153",1200,700,600,4,9,15,0
"Pr Rupert","ICHwc","06","ActSx - Dogwood","85154",1200,700,600,4,9,15,0
"Pr Rupert","ICHwc","07","HwSx - Blueberry - Sphagnum","85155",1000,500,400,4,9,15,0
"Pr Rupert","ICHwc","08","Sx - Horsetail","85156",1000,500,400,4,9,15,0
"Pr Rupert","ICHwc","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","ICHwc","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","ICHwc","51","$Sitka alder - Devil's club","85157",1000,500,400,4,9,15,0
"Pr Rupert","ICHwc","52","$Mountain alder - Lady fern","85158",400,200,200,3,8,11,0
"Pr Rupert","MHmm1","01","HmBa - Blueberry","85159",900,500,400,7,15,20,0
"Pr Rupert","MHmm1","01","HmBa - Blueberry","85159CC",,,,,,,0
"Pr Rupert","MHmm1","02","HmBa - Mountain-heather","85160",800,400,400,4,12,20,0
"Pr Rupert","MHmm1","03","BaHm - Oak fern","85161",900,500,400,4,12,20,0
"Pr Rupert","MHmm1","04","HmBa - Bramble","85162",900,500,400,7,15,20,0
"Pr Rupert","MHmm1","05","BaHm - Twistedstalk","85163",900,500,400,4,12,20,0
"Pr Rupert","MHmm1","08","HmYc - Sphagnum","85166",400,200,200,4,12,20,0
"Pr Rupert","MHmm1","09","YcHm - Skunk cabbage","85167",800,400,400,4,12,20,0
"Pr Rupert","MHmm1","31","Non-forested wetland","999",,,,,,,0
"Pr Rupert","MHmm1","51","Avalanche track","999",,,,,,,0
"Pr Rupert","MHmm2","01","HmBa - Blueberry","85168",900,500,400,7,15,20,0
"Pr Rupert","MHmm2","01","HmBa - Blueberry","999",,,,,,,1
"Pr Rupert","MHmm2","02","HmBa - Mountain-heather","85169",800,400,400,4,12,20,0
"Pr Rupert","MHmm2","03","BaHm - Oak fern","85170",900,500,400,4,12,20,0
"Pr Rupert","MHmm2","04","HmBa - Bramble","85171",900,500,400,7,15,20,0
"Pr Rupert","MHmm2","05","BaHm - Twistedstalk","85172",900,500,400,4,12,20,0
"Pr Rupert","MHmm2","06","HmYc - Deer-cabbage","85173",800,400,400,7,15,20,0
"Pr Rupert","MHmm2","07","YcHm - Hellebore","85174",900,500,400,4,12,20,0
"Pr Rupert","MHmm2","08","HmYc - Sphagnum","85175",400,200,200,4,12,20,0
"Pr Rupert","MHmm2","09","YcHm - Skunk cabbage","85176",800,400,400,4,12,20,0
"Pr Rupert","MHmm2","31","Non-forested wetland","999",,,,,,,0
"Pr Rupert","MHmm2","51","Avalanche track","999",,,,,,,0
"Pr Rupert","MHwh1","01","HmSs - Blueberry","85177",900,500,400,7,15,20,0
"Pr Rupert","MHwh1","01","HmSs - Blueberry","85177CC",,,,,,,0
"Pr Rupert","MHwh1","02","HmYc - Mountain-heather","85178",400,200,200,4,12,20,0
"Pr Rupert","MHwh1","03","SsHm - Reedgrass","85179",900,500,400,7,15,20,0
"Pr Rupert","MHwh1","04","HmYc - Goldthread","85180",900,500,400,7,15,20,0
"Pr Rupert","MHwh1","05","YcHm - Twistedstalk","85181",900,500,400,4,12,20,0
"Pr Rupert","MHwh1","06","HmYc - Deer-cabbage","85182",800,400,400,7,15,20,0
"Pr Rupert","MHwh1","07","YcHm - Hellebore","85183",900,500,400,4,12,20,0
"Pr Rupert","MHwh1","08","HmYc - Sphagnum","85184",400,200,200,4,12,20,0
"Pr Rupert","MHwh1","09","YcHm - Skunk cabbage","85185",800,500,400,4,12,20,0
"Pr Rupert","MHwh1","31","Non-forested wetland","999",,,,,,,0
"Pr Rupert","SBPSmc","01","Pl - Feathermoss - Cladina","85186",1200,700,600,7,12,15,0
"Pr Rupert","SBPSmc","02","Pl - Kinnikinnick - Cladonia","85187",1000,500,400,7,12,15,0
"Pr Rupert","SBPSmc","03","SbPl - Feathermoss","85188",1200,700,600,7,12,15,0
"Pr Rupert","SBPSmc","04","Sxw - Scrub birch - Feathermoss","85189",1000,500,400,4,9,15,0
"Pr Rupert","SBPSmc","05","Sxw - Horsetail","85190",1000,500,400,4,9,15,0
"Pr Rupert","SBPSmc","06","Sxw - Horsetail - Glow moss","85191",1000,500,400,4,9,15,0
"Pr Rupert","SBPSmc","07","SbSxw - Scrub birch - Sedge","85192",400,200,200,4,9,15,0
"Pr Rupert","SBPSmc","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","SBPSmc","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","SBSdk","01","Sxw - Spirea - Purple peavine","85193",1200,700,600,7,12,15,0
"Pr Rupert","SBSdk","01","Sxw - Spirea - Purple peavine","85193CC",,,,,,,0
"Pr Rupert","SBSdk","02","Pl - Juniper - Ricegrass","85194",1000,500,400,7,12,15,0
"Pr Rupert","SBSdk","03","Pl - Feathermoss - Cladina","85195",1200,700,600,7,12,15,0
"Pr Rupert","SBSdk","03","Pl - Feathermoss - Cladina","85195CC",,,,,,,0
"Pr Rupert","SBSdk","04","Fd - Soopolallie - Feathermoss","85196",1200,700,600,7,12,15,0
"Pr Rupert","SBSdk","04","Fd - Soopolallie - Feathermoss","85196CC",,,,,,,0
"Pr Rupert","SBSdk","05","Sxw - Spirea - Feathermoss","85197",1200,700,600,7,12,15,0
"Pr Rupert","SBSdk","05","Sxw - Spirea - Feathermoss","85197CC",,,,,,,0
"Pr Rupert","SBSdk","06","Sxw - Twinberry - Coltsfoot","85198",1200,700,600,4,9,15,0
"Pr Rupert","SBSdk","06","Sxw - Twinberry - Coltsfoot","85198CC",,,,,,,0
"Pr Rupert","SBSdk","07","Sxw - Horsetail","85199",1000,500,400,4,9,15,0
"Pr Rupert","SBSdk","08","Act - Dogwood - Prickly rose","85200",1200,700,600,4,9,15,0
"Pr Rupert","SBSdk","09","Sb - Creeping-snowberry - Sphagnum","85201",400,200,200,4,9,15,0
"Pr Rupert","SBSdk","10","Sb - Soft-leaved sedge - Sphagnum","85202",400,200,200,4,9,15,0
"Pr Rupert","SBSdk","31","Non-forested bog","999",,,,,,,0
"Pr Rupert","SBSdk","32","Non-forested fen/marsh","999",,,,,,,0
"Pr Rupert","SBSdk","81","Saskatoon - Slender wheatgrass","999",,,,,,,0
"Pr Rupert","SBSdk","82","Bluegrass - Slender wheatgrass","999",,,,,,,0
"Pr Rupert","SBSmc2","01","Sxw - Huckleberry","85203",1200,700,600,7,12,15,0
"Pr Rupert","SBSmc2","02","Pl - Huckleberry - Cladonia","85204",1000,500,400,7,12,15,0
"Pr Rupert","SBSmc2","03","SbPl - Feathermoss","85205",1200,700,600,7,12,15,0
"Pr Rupert","SBSwk3","01","Sxw - Oak fern","85213",1200,700,600,4,9,15,0
"Pr Rupert","SBSwk3","02","Pl - Huckleberry - Cladina","85214",1000,500,400,7,12,15,0
"Pr Rupert","SBSwk3","03","SxwFd - Purple peavine","85215",1200,700,600,7,12,15,0
"Pr Rupert","SBSwk3","04","Sxw - Huckleberry - Highbush-cranberry","85216",1200,700,600,7,12,15,0
"Pr Rupert","SBSwk3","05","Sb - Labrador tea","85217",1200,700,600,7,12,15,0
"Pr Rupert","SBSwk3","06","Sxw - Twinberry - Coltsfoot","85218",1200,700,600,4,9,15,0
"Pr Rupert","SBSwk3","07","Sxw - Devil's club","85219",1200,700,600,4,9,15,0
"Pr Rupert","SBSwk3","08","Sxw - Horsetail","85220",1000,500,400,4,9,15,0
"Vancouver","CDFmm","01","Fd - Salal","84000",900,500,400,3,8,11,0
"Vancouver","CDFmm","02","FdPl - Arbutus","84001",400,200,200,3,8,11,0
"Vancouver","CDFmm","03","Fd - Oniongrass","84002",800,400,400,6,11,14,0
"Vancouver","CDFmm","04","FdBg - Oregon-grape","84003",900,500,400,3,8,11,0
"Vancouver","CDFmm","05","CwFd - Kindbergia","84004",900,500,400,3,8,11,0
"Vancouver","CDFmm","06","CwBg - Foamflower","84005",900,500,400,3,8,11,0
"Vancouver","CDFmm","07","Cw - Snowberry","84006",900,500,400,3,8,11,0
"Vancouver","CDFmm","08","Act - Red-osier dogwood","84007",900,500,400,3,8,11,0
"Vancouver","CDFmm","09","Act - Willow","999",,,,,,,1
"Vancouver","CDFmm","10","Pl - Sphagnum","84008",400,200,200,3,8,11,0
"Vancouver","CDFmm","11","Cw - Skunk cabbage","84009",800,400,400,3,8,11,0
"Vancouver","CDFmm","12","Cw - Vanilla leaf","84010",900,500,400,3,8,11,0
"Vancouver","CDFmm","13","Cw - Indian plum","84011",900,500,400,3,8,11,0
"Vancouver","CDFmm","14","Cw - Slough sedge","84012",800,400,400,3,8,11,0
"Vancouver","CWHdm","01","Hw - Flat moss","84013",900,500,400,3,8,11,0
"Vancouver","CWHdm","02","FdPl - Cladina","84014",400,200,200,3,8,11,0
"Vancouver","CWHdm","03","FdHw - Salal","84015",800,400,400,3,8,11,0
"Vancouver","CWHdm","04","Fd - Sword fern","84016",900,500,400,3,8,11,0
"Vancouver","CWHdm","05","Cw - Sword fern","84017",900,500,400,3,8,11,1
"Vancouver","CWHdm","06","HwCw - Deer fern","84018",900,500,400,6,11,14,0
"Vancouver","CWHdm","07","Cw - Foamflower","84019",900,500,400,3,8,11,0
"Vancouver","CWHdm","08","Ss -Salmonberry","84020",900,500,400,3,8,11,0
"Vancouver","CWHdm","09","Act - Red-osier dogwood","84021",900,500,400,3,8,11,0
"Vancouver","CWHdm","10","Act - Willow","999",,,,,,,1
"Vancouver","CWHdm","11","Pl - Sphagnum","84022",400,200,200,3,8,11,0
"Vancouver","CWHdm","12","CwSs - Skunk cabbage","84023",800,400,400,3,8,11,0
"Vancouver","CWHdm","13","Cw - Salmonberry","84024",900,500,400,3,8,11,0
"Vancouver","CWHdm","14","Cw - Black twinberry","84025",900,500,400,3,8,11,0
"Vancouver","CWHdm","15","Cw - Slough sedge","84026",800,400,400,3,8,11,0
"Vancouver","CWHds1","01","HwFd - Cat's-tail moss","84027",900,500,400,3,8,11,0
"Vancouver","CWHds1","02","FdPl - Kinnikinnick","84028",400,200,200,3,8,11,0
"Vancouver","CWHds1","03","FdHw - Falsebox","84029",800,400,400,3,8,11,0
"Vancouver","CWHds1","04","Fd - Fairybells","84030",800,400,400,3,8,11,0
"Vancouver","CWHds1","05","Cw - Solomon's-seal","84031",900,500,400,3,8,11,0
"Vancouver","CWHds1","06","Hw - Queen's cup","84032",900,500,400,6,11,14,0
"Vancouver","CWHds1","07","Cw - Devil's club","84033",900,500,400,3,8,11,0
"Vancouver","CWHds1","08","Ss - Salmonberry","84034",900,500,400,3,8,11,0
"Vancouver","CWHds1","09","Act - Red-osier dogwood","84035",900,500,400,3,8,11,0
"Vancouver","CWHds1","10","Act - Willow","999",,,,,,,1
"Vancouver","CWHds1","11","Pl - Sphagnum","84036",400,200,200,3,8,11,0
"Vancouver","CWHds1","12","CwSs - Skunk cabbage","84037",800,400,400,3,8,11,0
"Vancouver","CWHds2","01","HwFd - Cat's-tail moss","84038",900,500,400,3,8,11,0
"Vancouver","CWHds2","02","FdPl - Kinnikinnick","84039",400,200,200,3,8,11,0
"Vancouver","CWHds2","03","FdHw - Falsebox","84040",800,400,400,3,8,11,0
"Vancouver","CWHds2","04","Fd - Fairybells","84041",800,400,400,3,8,11,0
"Vancouver","CWHds2","05","Cw - Solomon's-seal","84042",900,500,400,3,8,11,0
"Vancouver","CWHds2","06","Hw - Queen's cup","84043",900,500,400,6,11,14,0
"Vancouver","CWHds2","07","Cw - Devil's club","84044",900,500,400,3,8,11,0
"Vancouver","CWHds2","08","Ss - Salmonberry","84045",900,500,400,3,8,11,0
"Vancouver","CWHds2","09","Act - Red-osier dogwood","84046",900,500,400,3,8,11,0
"Vancouver","CWHds2","10","Act - Willow","999",,,,,,,1
"Vancouver","CWHds2","11","Pl - Sphagnum","84047",400,200,200,3,8,11,0
"Vancouver","CWHds2","12","CwSs - Skunk cabbage","84048",800,400,400,3,8,11,0
"Vancouver","CWHmm1","01","HwBa - Pipecleaner moss","84049",900,500,400,6,11,14,0
"Vancouver","CWHmm1","02","FdHw - Salal","84050",800,400,400,6,11,14,0
"Vancouver","CWHmm1","03","HwCw - Salal","84051",800,400,400,3,8,11,0
"Vancouver","CWHmm1","04","CwHw - Sword fern","84052",900,500,400,3,8,11,0
"Vancouver","CWHmm1","05","BaCw - Foamflower","84053",900,500,400,3,8,11,0
"Vancouver","CWHmm1","06","HwBa - Deer fern","84054",900,500,400,6,11,14,0
"Vancouver","CWHmm1","07","BaCw - Salmonberry","84055",900,500,400,3,8,11,0
"Vancouver","CWHmm1","08","Ss - Salmonberry","84056",900,500,400,3,8,11,0
"Vancouver","CWHmm1","09","Act - Red-osier dogwood","84057",900,500,400,3,8,11,0
"Vancouver","CWHmm1","10","Act - Willow","999",,,,,,,1
"Vancouver","CWHmm1","11","Pl - Sphagnum","84058",400,200,200,3,8,11,0
"Vancouver","CWHmm1","12","CwSs - Skunk cabbage","84059",800,400,400,3,8,11,0
