Region,Source,ZoneSubzone,SiteSeries,Standard,Species,Height
Pr George,Pr George,SBSmh,SBSmh/01,81231,Others,1
Pr George,Pr George,SBSmh,SBSmh/01,81231,Pl,2
Pr George,Pr George,SBSmh,SBSmh/02,81232,Fd,1
Pr George,Pr George,SBSmh,SBSmh/02,81232,Pl,1.4
Pr George,Pr George,SBSmh,SBSmh/03,81233,Fd,1
Pr George,Pr George,SBSmh,SBSmh/03,81233,Others,0.8
Pr George,Pr George,SBSmh,SBSmh/03,81233,Pl,1.4
Pr George,Pr George,SBSmh,SBSmh/04,81234,Fd,1.4
Pr George,Pr George,SBSmh,SBSmh/04,81234,Others,1
Pr George,Pr George,SBSmh,SBSmh/05,81235,Fd,1.4
Pr George,Pr George,SBSmh,SBSmh/05,81235,Others,1
Pr George,Pr George,SBSmh,SBSmh/05,81235,Pl,2
Pr George,Pr George,SBSmh,SBSmh/06,81236,Fd,1.4
Pr George,Pr George,SBSmh,SBSmh/06,81236,Others,1
Pr George,Pr George,SBSmh,SBSmh/06,81236,Pl,2
Pr George,Pr George,SBSmh,SBSmh/07,81237,Fd,1.4
Pr George,Pr George,SBSmh,SBSmh/07,81237,Others,1
Pr George,Pr George,SBSmh,SBSmh/08,81238,Fd,1.4
Pr George,Pr George,SBSmh,SBSmh/08,81238,Others,1
Pr George,Pr George,SBSmh,SBSmh/09,81239,All,0.8
Pr George,Pr George,SBSmk1,SBSmk1/01,81240,Fd,1.4
Pr George,Pr George,SBSmk1,SBSmk1/01,81240,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/01,81240,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/02,81241,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/02,81241,Sxw,1
Pr George,Pr George,SBSmk1,SBSmk1/03,81242,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/03,81242,Sxw,1
Pr George,Pr George,SBSmk1,SBSmk1/04,81243,Fd,1.4
Pr George,Pr George,SBSmk1,SBSmk1/04,81243,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/04,81243,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/05,81244,Fd,1.4
Pr George,Pr George,SBSmk1,SBSmk1/05,81244,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/05,81244,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/06,81245,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/06,81245,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/07,81246,Fd,1.4
Pr George,Pr George,SBSmk1,SBSmk1/07,81246,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/07,81246,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/08,812,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/08,812,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/08,81247,Others,1
Pr George,Pr George,SBSmk1,SBSmk1/08,81247,Pl,2
Pr George,Pr George,SBSmk1,SBSmk1/09,81248,Others,0.8
Pr George,Pr George,SBSmk1,SBSmk1/09,81248,Pl,1.4
Pr George,Pr George,SBSmk1,SBSmk1/10,81249,Others,0.8
Pr George,Pr George,SBSmk1,SBSmk1/10,81249,Pl,1.4
Pr George,Pr George,SBSmk2,SBSmk2/01,81250,Others,1
Pr George,Pr George,SBSmk2,SBSmk2/01,81250,Pl,2
Pr George,Pr George,SBSmk2,SBSmk2/02,81251,Pl,2
Pr George,Pr George,SBSmk2,SBSmk2/02,81251,Sxw,1
Pr George,Pr George,SBSmk2,SBSmk2/03,81252,Others,1
Pr George,Pr George,SBSmk2,SBSmk2/03,81252,Pl,2
Pr George,Pr George,SBSmk2,SBSmk2/04,81253,Others,1
Pr George,Pr George,SBSmk2,SBSmk2/04,81253,Pl,2
Pr George,Pr George,SBSmk2,SBSmk2/05,81254,Others,1
Pr George,Pr George,SBSmk2,SBSmk2/05,81254,Pl,2
Pr George,Pr George,SBSmk2,SBSmk2/06,81255,Others,0.8
Pr George,Pr George,SBSmk2,SBSmk2/06,81255,Pl,1.4
Pr George,Pr George,SBSmw,SBSmw/01,81256,Fd,1.4
Pr George,Pr George,SBSmw,SBSmw/01,81256,Others,1
Pr George,Pr George,SBSmw,SBSmw/01,81256,Pl,2
Pr George,Pr George,SBSmw,SBSmw/02,81257,Fd,1
Pr George,Pr George,SBSmw,SBSmw/02,81257,Others,0.8
Pr George,Pr George,SBSmw,SBSmw/02,81257,Pl,1.4
Pr George,Pr George,SBSmw,SBSmw/03,81258,Fd,1.4
Pr George,Pr George,SBSmw,SBSmw/03,81258,Others,1
Pr George,Pr George,SBSmw,SBSmw/03,81258,Pl,2
Pr George,Pr George,SBSmw,SBSmw/04,81259,Fd,1.4
Pr George,Pr George,SBSmw,SBSmw/04,81259,Others,1
Pr George,Pr George,SBSmw,SBSmw/04,81259,Pl,2
Pr George,Pr George,SBSmw,SBSmw/05,81260,Others,1
Pr George,Pr George,SBSmw,SBSmw/05,81260,Pl,2
Pr George,Pr George,SBSmw,SBSmw/06,81261,Fd,1.4
Pr George,Pr George,SBSmw,SBSmw/06,81261,Others,1
Pr George,Pr George,SBSmw,SBSmw/06,81261,Pl,2
Pr George,Pr George,SBSmw,SBSmw/07,81262,Others,1
Pr George,Pr George,SBSmw,SBSmw/07,81262,Pl,2
Pr George,Pr George,SBSmw,SBSmw/08,81263,Fd,1.4
Pr George,Pr George,SBSmw,SBSmw/08,81263,Others,1
Pr George,Pr George,SBSmw,SBSmw/08,81263,Pl,2
Pr George,Pr George,SBSmw,SBSmw/09,81264,Others,0.8
Pr George,Pr George,SBSmw,SBSmw/09,81264,Pl,1.4
Pr George,Pr George,SBSmw,SBSmw/10,81265,Others,0.8
Pr George,Pr George,SBSmw,SBSmw/10,81265,Pl,1.4
Pr George,Pr George,SBSvk,SBSvk/01,81266,Fd,1.4
Pr George,Pr George,SBSvk,SBSvk/01,81266,Others,1
Pr George,Pr George,SBSvk,SBSvk/01,81266,Pl,2
Pr George,Pr George,SBSvk,SBSvk/02,81267,Others,1
Pr George,Pr George,SBSvk,SBSvk/02,81267,Pl,2
Pr George,Pr George,SBSvk,SBSvk/03,81268,Fd,1.4
Pr George,Pr George,SBSvk,SBSvk/03,81268,Others,1
Pr George,Pr George,SBSvk,SBSvk/03,81268,Pl,2
Pr George,Pr George,SBSvk,SBSvk/04,81269,Fd,1.4
Pr George,Pr George,SBSvk,SBSvk/04,81269,Others,1
Pr George,Pr George,SBSvk,SBSvk/04,81269,Pl,2
Pr George,Pr George,SBSvk,SBSvk/05,81270,Others,1
Pr George,Pr George,SBSvk,SBSvk/05,81270,Pl,2
Pr George,Pr George,SBSvk,SBSvk/06,81271,Others,0.8
Pr George,Pr George,SBSvk,SBSvk/06,81271,Pl,1.4
Pr George,Pr George,SBSvk,SBSvk/07,81272,Others,1
Pr George,Pr George,SBSvk,SBSvk/07,81272,Pl,2
Pr George,Pr George,SBSvk,SBSvk/08,81273,Others,0.8
Pr George,Pr George,SBSvk,SBSvk/08,81273,Pl,1.4
Pr George,Pr George,SBSvk,SBSvk/09,81274,Others,0.8
Pr George,Pr George,SBSvk,SBSvk/09,81274,Pl,1.4
Pr George,Pr George,SBSvk,SBSvk/10,81275,Others,0.8
Pr George,Pr George,SBSvk,SBSvk/10,81275,Pl,1.4
Pr George,Pr George,SBSwk1,SBSwk1/01,81276,Fd,1.4
Pr George,Pr George,SBSwk1,SBSwk1/01,81276,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/01,81276,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/02,81277,Others,0.8
Pr George,Pr George,SBSwk1,SBSwk1/02,81277,Pl,1.4
Pr George,Pr George,SBSwk1,SBSwk1/03,81278,Fd,1.4
Pr George,Pr George,SBSwk1,SBSwk1/03,81278,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/03,81278,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/04,81279,Fd,1.4
Pr George,Pr George,SBSwk1,SBSwk1/04,81279,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/04,81279,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/05,81280,Fd,1.4
Pr George,Pr George,SBSwk1,SBSwk1/05,81280,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/05,81280,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/06,81281,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/06,81281,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/07,81282,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/07,81282,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/08,81283,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/08,81283,Pl,2
Pr George,Pr George,SBSwk1,SBSwk1/09,81284,Others,0.8
Pr George,Pr George,SBSwk1,SBSwk1/09,81284,Pl,1.4
Pr George,Pr George,SBSwk1,SBSwk1/10,81285,Others,0.8
Pr George,Pr George,SBSwk1,SBSwk1/10,81285,Pl,1.4
Pr George,Pr George,SBSwk1,SBSwk1/11,81286,Others,0.8
Pr George,Pr George,SBSwk1,SBSwk1/11,81286,Pl,1.4
Pr George,Pr George,SBSwk1,SBSwk1/12,81287,Others,1
Pr George,Pr George,SBSwk1,SBSwk1/12,81287,Pl,2
Pr George,Pr George,SBSwk2,SBSwk2/01,81288,Others,1
Pr George,Pr George,SBSwk2,SBSwk2/01,81288,Pl,2
Pr George,Pr George,SBSwk2,SBSwk2/02,81289,Others,0.8
Pr George,Pr George,SBSwk2,SBSwk2/02,81289,Pl,1.4
Pr George,Pr George,SBSwk2,SBSwk2/03,81290,Others,1
Pr George,Pr George,SBSwk2,SBSwk2/03,81290,Pl,2
Pr George,Pr George,SBSwk2,SBSwk2/04,81291,Others,1
Pr George,Pr George,SBSwk2,SBSwk2/04,81291,Pl,2
Pr George,Pr George,SBSwk2,SBSwk2/05,81292,Others,1
Pr George,Pr George,SBSwk2,SBSwk2/05,81292,Pl,2
Pr George,Pr George,SBSwk2,SBSwk2/06,81293,Others,0.8
Pr George,Pr George,SBSwk2,SBSwk2/06,81293,Pl,1.4
Pr George,Pr George,SBSwk3,SBSwk3/01,81294,Others,1
Pr George,Pr George,SBSwk3,SBSwk3/01,81294,Pl,2
Pr George,Pr George,SBSwk3,SBSwk3/02,81295,Others,0.8
Pr George,Pr George,SBSwk3,SBSwk3/02,81295,Pl,1.4
Pr George,Pr George,SBSwk3,SBSwk3/03,81296,Fd,1.4
Pr George,Pr George,SBSwk3,SBSwk3/03,81296,Pl,2
Pr George,Pr George,SBSwk3,SBSwk3/03,81296,Sxw,1
Pr George,Pr George,SBSwk3,SBSwk3/04,81297,Others,1
Pr George,Pr George,SBSwk3,SBSwk3/04,81297,Pl,2
Pr George,Pr George,SBSwk3,SBSwk3/05,81298,Others,1
Pr George,Pr George,SBSwk3,SBSwk3/05,81298,Pl,2
Pr George,Pr George,SBSwk3,SBSwk3/06,81299,Others,1
Pr George,Pr George,SBSwk3,SBSwk3/06,81299,Pl,2
Pr George,Pr George,SBSwk3,SBSwk3/07,81300,Others,1
Pr George,Pr George,SBSwk3,SBSwk3/07,81300,Pl,2
Pr George,Pr George,SBSwk3,SBSwk3/08,81301,Others,0.8
Pr George,Pr George,SBSwk3,SBSwk3/08,81301,Pl,1.4
Pr George,Pr George,SBSwk3a,SBSwk3a/01,81302,Others,1
Pr George,Pr George,SBSwk3a,SBSwk3a/01,81302,Pl,2
Pr George,Pr George,SBSwk3a,SBSwk3a/02,81303,Others,0.8
Pr George,Pr George,SBSwk3a,SBSwk3a/02,81303,Pl,1.4
Pr George,Pr George,SBSwk3a,SBSwk3a/03,81304,Fd,1.4
Pr George,Pr George,SBSwk3a,SBSwk3a/03,81304,Pl,2
Pr George,Pr George,SBSwk3a,SBSwk3a/03,81304,Sxw,1
Pr George,Pr George,SBSwk3a,SBSwk3a/04,81305,Others,1
Pr George,Pr George,SBSwk3a,SBSwk3a/04,81305,Pl,2
Pr George,Pr George,SBSwk3a,SBSwk3a/05,81306,Others,1
Pr George,Pr George,SBSwk3a,SBSwk3a/05,81306,Pl,2
Pr George,Pr George,SBSwk3a,SBSwk3a/06,81307,Others,1
Pr George,Pr George,SBSwk3a,SBSwk3a/06,81307,Pl,2
Pr George,Pr George,SBSwk3a,SBSwk3a/07,81308,Others,1
Pr George,Pr George,SBSwk3a,SBSwk3a/07,81308,Pl,2
Pr George,Pr George,SBSwk3a,SBSwk3a/08,81309,Others ,0.8
Pr George,Pr George,SBSwk3a,SBSwk3a/08,81309,Pl,1.4
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/101,1043873,Others,0.8
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/101,1043873,Pl,1.6
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/102,1043874,Others,0.6
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/102,1043874,Pl,1.2
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/103,1043875,Others,0.8
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/103,1043875,Pl,1.6
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/104,1043876,Others,0.8
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/104,1043876,Pl,1.6
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/110,1043877,Others,0.6
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/110,1043877,Pl,1.2
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/111,1043878,Others,0.6
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/111,1043878,Pl,1.2
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/112,1043880,Ac,2
Pr Rupert,BWBS2012,BWBSdk,BWBSdk/112,1043880,Others,0.6
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043881,Others,1
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043881,Pl,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043882,Pl At Ac,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043882,Sw,2.5
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043883,At Ac,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043883,Sw Pl ,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043884,Pl At Ac,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/101,1043884,Sw ,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/102,1043885,Others,0.6
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/102,1043885,Pl,1.2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/103,1043886,Others,0.8
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/103,1043886,Pl,1.6
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/104,1043887,Others,0.6
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/104,1043887,Pl,1.2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/110,1043888,Others,0.6
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/110,1043888,Pl,1.2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/111,1043889,Others,0.6
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/111,1043889,Pl,1.2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/112,1043890,Ac,2
Pr Rupert,BWBS2012,BWBSmk,BWBSmk/112,1043890,Sw,0.8
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043891,Others,1
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043891,Pl,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043892,Pl At Ac,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043892,Sw,2.5
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043893,At Ac,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043893,Sw Pl ,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043894,Pl At Ac,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/101,1043894,Sw ,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/102,1043895,Pl,1.4
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/102,1043895,Sw,1
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/103,1043896,Pl,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/103,1043896,Sw,1
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/104,1043897,Others,1
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/104,1043897,Pl,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/110,1043898,Others,1
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/110,1043898,Pl,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/111,1043899,Pl,1.4
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/111,1043899,Sw,0.8
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/112,1043900,Ac,2
Pr Rupert,BWBS2012,BWBSmw,BWBSmw/112,1043900,Sw,1
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/101,1043901,Pl,2
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/101,1043901,Sw,1
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/102,1043902,Pl,2
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/102,1043902,Sw,1
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/103,1043903,Pl,2
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/103,1043903,Sw,1
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/104,1043904,Others,1
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/104,1043904,Pl,2
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/110,1043905,Pl,1.4
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/110,1043905,Sw,0.8
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/111,1043906,Others,0.8
Pr Rupert,BWBS2012,BWBSwk1,BWBSwk1/111,1043906,Pl,1.4
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/101,1043907,Pl,2
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/102,1043908,Pl,1.4
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/102,1043908,Sw,0.8
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/103,1043909,Others,1
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/103,1043909,Pl,2
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/104,1043910,Pl,2
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/104,1043910,Sw,1
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/110,1043911,Pl,2
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/110,1043911,Sw,1
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/111,1043912,Pl,1.4
Pr Rupert,BWBS2012,BWBSwk2,BWBSwk2/111,1043912,Sw,0.8
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/101,1043913,Pl,2
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/102,1043914,Others,1
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/102,1043914,Pl,2
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/103,1043915,Others,0.8
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/103,1043915,Pl,2
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/110,1043916,Others,0.8
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/110,1043916,Sxw,1
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/111,1043917,Others,0.8
Pr Rupert,BWBS2012,BWBSwk3,BWBSwk3/111,1043917,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/01,85019,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/01,85019,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/01,85019,Hw  Pl,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/01,85019,Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/02,85020,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/02,85020,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/03,85021,Hw,1.8
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/03,85021,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/03,85021,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/04,85022,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/04,85022,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/04,85022,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/05,85023,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/05,85023,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/05,85023,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/06,85024,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/06,85024,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/06,85024,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/07,85025,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/07,85025,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/07,85025,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/08,85026,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/08,85026,Cw,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/08,85026,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/09,85027,Ba,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/09,85027,Cw,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/09,85027,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/11,85028,Hw,1.8
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/11,85028,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/11,85028,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/12,85029,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/12,85029,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/13,85030,Hw,1.8
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/13,85030,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/13,85030,Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/14,85031,Hw,1.8
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/14,85031,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/14,85031,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/14,85031,Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/15,85032,Cw,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/15,85032,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/16,85033,Hw,1.8
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/16,85033,Others,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/16,85033,Pl,1.4
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/16,85033,Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/17,85034,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/17,85034,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/18,85035,Cw,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/18,85035,Ss,2
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/19,85036,Cw,1
Pr Rupert,Pr Rupert,CWHvh2,CWHvh2/19,85036,Ss,2
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/01,85037,Ba,1.4
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/01,85037,Cw,1.5
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/01,85037,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/02,85038,Hw  Pl,1.4
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/02,85038,Others,1
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/03,85039,Hw  Pl,1.4
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/03,85039,Others,1
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/04,85040,Ba,1.4
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/04,85040,Cw,1.5
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/04,85040,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/05,85041,Ba,1.4
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/05,85041,Cw,1.5
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/05,85041,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/06,85042,Ba,1.4
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/06,85042,Cw  Yc,1.5
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/06,85042,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/13,85047,Others,1
Pr Rupert,Pr Rupert,CWHvm1,CWHvm1/13,85047,Pl,1.4
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/01,85049,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/02,85050,Hw,1.8
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/02,85050,Others,1
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/02,85050,Pl,1.4
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/03,85051,Hw,1.8
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/03,85051,Others,1
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/03,85051,Pl,1.4
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/11,85050,Hw,1.8
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/11,85050,Others,1
Pr Rupert,Pr Rupert,CWHvm2,CWHvm2/11,85050,Pl,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/01,85058,Hm,1
Pr Rupert,Pr Rupert,CWHwm,CWHwm/01,85058,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/01,85058,Others,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/02,85059,Hm,1
Pr Rupert,Pr Rupert,CWHwm,CWHwm/02,85059,Hw  Pl,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/02,85059,Others,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/02,85059,Ss,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/03,85060,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/03,85060,Others,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/04,85061,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/04,85061,Others,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/05,85062,Hw  Ss,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/05,85062,Others,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/06,85063,Others,1.4
