ID1,SiteNo,Spp,FuturePeriod,SS_NoSpace,Curr,NewSuit,1,2,3,X
IDFdk3_1,5095973,Pl,2085,IDFdk3/02,2,4,0.01,0.18,0,0.81
IDFdk3_1,5095973,Pw,2055,IDFdk3/02,4,4,0,0.01,0.06,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/02,4,4,0,0.01,0.11,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/02,4,3,0.54,0,0,0.46
IDFdk3_1,5095973,Py,2055,IDFdk3/02,4,2,0.59,0.07,0,0.34
IDFdk3_1,5095973,Py,2085,IDFdk3/02,4,3,0.45,0.01,0,0.54
IDFdk3_1,5095973,Sx,2055,IDFdk3/02,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Sx,2085,IDFdk3/02,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,X,2055,IDFdk3/02,4,4,0.06,0,0,0.94
IDFdk3_1,5095973,X,2085,IDFdk3/02,4,4,0.25,0,0,0.75
IDFdk3_1,5095973,At,2025,IDFdk3/03,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,At,2055,IDFdk3/03,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,At,2085,IDFdk3/03,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,Cw,2055,IDFdk3/03,4,4,0,0,0.04,0.96
IDFdk3_1,5095973,Cw,2085,IDFdk3/03,4,4,0,0,0.08,0.92
IDFdk3_1,5095973,Ep,2055,IDFdk3/03,4,4,0,0,0.04,0.96
IDFdk3_1,5095973,Ep,2085,IDFdk3/03,4,4,0,0,0.08,0.92
IDFdk3_1,5095973,Fd,1975,IDFdk3/03,2,2,0,1,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/03,2,3,0,0,1,0
IDFdk3_1,5095973,Fd,2025,IDFdk3/03,2,2,0.03,0.75,0.19,0.03
IDFdk3_1,5095973,Fd,2055,IDFdk3/03,2,2,0.27,0.5,0,0.23
IDFdk3_1,5095973,Fd,2085,IDFdk3/03,2,3,0.21,0.42,0,0.37
IDFdk3_1,5095973,Lw,2055,IDFdk3/03,4,4,0,0,0,1
IDFdk3_1,5095973,Lw,2085,IDFdk3/03,4,4,0,0,0,1
IDFdk3_1,5095973,Pl,1975,IDFdk3/03,2,2,0,1,0,0
IDFdk3_1,5095973,Pl,2025,IDFdk3/03,2,4,0,0.06,0.07,0.87
IDFdk3_1,5095973,Pl,2055,IDFdk3/03,2,4,0.04,0.09,0,0.88
IDFdk3_1,5095973,Pl,2085,IDFdk3/03,2,4,0.08,0.11,0,0.81
IDFdk3_1,5095973,Pw,2055,IDFdk3/03,4,4,0,0.04,0.02,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/03,4,4,0,0.08,0.05,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/03,4,3,0.54,0.11,0,0.35
IDFdk3_1,5095973,Py,2055,IDFdk3/03,4,2,0.58,0.1,0,0.32
IDFdk3_1,5095973,Py,2085,IDFdk3/03,4,3,0.44,0.08,0,0.48
IDFdk3_1,5095973,Sx,2055,IDFdk3/03,4,4,0,0,0.04,0.96
IDFdk3_1,5095973,Sx,2085,IDFdk3/03,4,4,0,0,0.08,0.92
IDFdk3_1,5095973,X,2055,IDFdk3/03,4,4,0.06,0,0,0.94
IDFdk3_1,5095973,X,2085,IDFdk3/03,4,4,0.25,0,0,0.75
IDFdk3_1,5095973,At,1975,IDFdk3/04,3,3,0,0,1,0
IDFdk3_1,5095973,At,2000,IDFdk3/04,3,4,0,0,0.47,0.53
IDFdk3_1,5095973,At,2025,IDFdk3/04,3,4,0,0,0.29,0.71
IDFdk3_1,5095973,At,2055,IDFdk3/04,3,4,0,0,0.15,0.85
IDFdk3_1,5095973,At,2085,IDFdk3/04,3,4,0,0,0.2,0.8
IDFdk3_1,5095973,Bg,2055,IDFdk3/04,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Bg,2085,IDFdk3/04,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,Cw,2055,IDFdk3/04,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Cw,2085,IDFdk3/04,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,Ep,2055,IDFdk3/04,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Ep,2085,IDFdk3/04,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,Fd,1975,IDFdk3/04,2,2,0,1,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/04,2,3,0,0.47,0.32,0.21
IDFdk3_1,5095973,Fd,2025,IDFdk3/04,2,2,0.16,0.45,0.32,0.07
IDFdk3_1,5095973,Fd,2055,IDFdk3/04,2,2,0.28,0.44,0.16,0.12
IDFdk3_1,5095973,Fd,2085,IDFdk3/04,2,2,0.26,0.43,0.1,0.21
IDFdk3_1,5095973,Lw,2025,IDFdk3/04,4,4,0,0.02,0,0.98
IDFdk3_1,5095973,Lw,2055,IDFdk3/04,4,4,0,0.14,0,0.86
IDFdk3_1,5095973,Lw,2085,IDFdk3/04,4,4,0,0.16,0,0.84
IDFdk3_1,5095973,Pl,1975,IDFdk3/04,2,2,0,1,0,0
IDFdk3_1,5095973,Pl,2025,IDFdk3/04,2,4,0,0.06,0.11,0.83
IDFdk3_1,5095973,Pl,2055,IDFdk3/04,2,4,0.06,0.06,0,0.88
IDFdk3_1,5095973,Pl,2085,IDFdk3/04,2,4,0.12,0.06,0.06,0.75
IDFdk3_1,5095973,Pw,2055,IDFdk3/04,4,4,0,0.06,0,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/04,4,4,0,0.12,0,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/04,4,3,0.55,0,0.06,0.4
IDFdk3_1,5095973,Py,2055,IDFdk3/04,4,2,0.76,0.06,0,0.18
IDFdk3_1,5095973,Py,2085,IDFdk3/04,4,2,0.54,0.19,0,0.27
IDFdk3_1,5095973,Sx,2025,IDFdk3/04,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Sx,2055,IDFdk3/04,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Sx,2085,IDFdk3/04,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,X,2085,IDFdk3/04,4,4,0.12,0,0,0.88
IDFdk3_1,5095973,At,1975,IDFdk3/05,3,3,0,0,1,0
IDFdk3_1,5095973,At,2025,IDFdk3/05,3,4,0,0,0.06,0.94
IDFdk3_1,5095973,At,2055,IDFdk3/05,3,4,0,0,0.06,0.94
IDFdk3_1,5095973,At,2085,IDFdk3/05,3,4,0,0,0.06,0.94
IDFdk3_1,5095973,Fd,1975,IDFdk3/05,2,2,0,1,0,0
IDFdk3_1,5095973,Fd,2025,IDFdk3/05,2,4,0,0.06,0,0.94
IDFdk3_1,5095973,Fd,2055,IDFdk3/05,2,4,0,0.06,0,0.94
IDFdk3_1,5095973,Fd,2085,IDFdk3/05,2,4,0,0.06,0,0.94
IDFdk3_1,5095973,Pl,1975,IDFdk3/05,1,1,1,0,0,0
IDFdk3_1,5095973,Pl,2025,IDFdk3/05,1,4,0.06,0,0,0.94
IDFdk3_1,5095973,Pl,2055,IDFdk3/05,1,4,0.06,0,0,0.94
IDFdk3_1,5095973,Pl,2085,IDFdk3/05,1,4,0.06,0,0,0.94
IDFdk3_1,5095973,At,1975,IDFdk3/06,3,3,0,0,1,0
IDFdk3_1,5095973,At,2000,IDFdk3/06,3,3,0.26,0,0.59,0.15
IDFdk3_1,5095973,At,2025,IDFdk3/06,3,4,0.09,0.08,0.41,0.41
IDFdk3_1,5095973,At,2055,IDFdk3/06,3,4,0,0.18,0.34,0.48
IDFdk3_1,5095973,At,2085,IDFdk3/06,3,4,0,0.17,0.29,0.54
IDFdk3_1,5095973,Bg,2055,IDFdk3/06,4,4,0,0.06,0,0.94
IDFdk3_1,5095973,Bg,2085,IDFdk3/06,4,4,0,0.12,0.06,0.81
IDFdk3_1,5095973,Bl,2025,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5095973,Bl,2055,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5095973,Bl,2085,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5095973,Cw,2025,IDFdk3/06,4,4,0,0.02,0,0.98
IDFdk3_1,5095973,Cw,2055,IDFdk3/06,4,4,0,0.18,0.03,0.79
IDFdk3_1,5095973,Cw,2085,IDFdk3/06,4,4,0,0.23,0.06,0.71
IDFdk3_1,5095973,Ep,2025,IDFdk3/06,4,4,0,0.03,0.07,0.9
IDFdk3_1,5095973,Ep,2055,IDFdk3/06,4,4,0,0.18,0.18,0.65
IDFdk3_1,5095973,Ep,2085,IDFdk3/06,4,4,0,0.23,0.17,0.6
IDFdk3_1,5095973,Fd,1975,IDFdk3/06,2,2,0,1,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/06,2,2,0.26,0.59,0,0.15
IDFdk3_1,5095973,Fd,2025,IDFdk3/06,2,2,0.3,0.39,0.25,0.06
IDFdk3_1,5095973,Fd,2055,IDFdk3/06,2,2,0.52,0.32,0.16,0
IDFdk3_1,5095973,Fd,2085,IDFdk3/06,2,2,0.5,0.28,0.09,0.13
IDFdk3_1,5095973,Hw,2085,IDFdk3/06,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Lw,1975,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5095973,Lw,2025,IDFdk3/06,4,4,0.02,0.04,0,0.94
IDFdk3_1,5095973,Lw,2055,IDFdk3/06,4,3,0.15,0.35,0,0.5
IDFdk3_1,5095973,Lw,2085,IDFdk3/06,4,4,0.17,0.21,0,0.62
IDFdk3_1,5095973,Pl,1975,IDFdk3/06,1,1,1,0,0,0
IDFdk3_1,5095973,Pl,2000,IDFdk3/06,1,4,0,0.26,0,0.74
IDFdk3_1,5095973,Pl,2025,IDFdk3/06,1,4,0.06,0.17,0.06,0.71
IDFdk3_1,5095973,Pl,2055,IDFdk3/06,1,4,0.12,0.15,0,0.73
IDFdk3_1,5095973,Pl,2085,IDFdk3/06,1,4,0.19,0.17,0,0.65
IDFdk3_1,5095973,Pw,2055,IDFdk3/06,4,4,0,0.06,0,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/06,4,4,0,0.12,0,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/06,4,3,0.54,0.02,0.07,0.37
IDFdk3_1,5095973,Py,2055,IDFdk3/06,4,2,0.73,0.18,0,0.09
IDFdk3_1,5095973,Py,2085,IDFdk3/06,4,2,0.52,0.23,0,0.25
IDFdk3_1,5095973,Sx,2025,IDFdk3/06,4,4,0,0.02,0.07,0.91
IDFdk3_1,5095973,Sx,2055,IDFdk3/06,4,4,0,0.15,0.06,0.79
IDFdk3_1,5095973,Sx,2085,IDFdk3/06,4,4,0,0.1,0.12,0.77
IDFdk3_1,5095973,X,2085,IDFdk3/06,4,4,0.12,0,0,0.88
IDFdk3_1,5095973,Ac,2000,IDFdk3/07,4,4,0,0,0.1,0.9
IDFdk3_1,5095973,Ac,2025,IDFdk3/07,4,4,0,0.19,0.27,0.55
IDFdk3_1,5095973,Ac,2055,IDFdk3/07,4,4,0,0.04,0.25,0.72
IDFdk3_1,5095973,Ac,2085,IDFdk3/07,4,4,0,0.02,0.2,0.78
IDFdk3_1,5095973,At,1975,IDFdk3/07,3,3,0,0,1,0
IDFdk3_1,5095973,At,2000,IDFdk3/07,3,3,0,0.69,0,0.31
IDFdk3_1,5095973,At,2025,IDFdk3/07,3,3,0.06,0.36,0.52,0.06
IDFdk3_1,5095973,At,2055,IDFdk3/07,3,3,0,0.27,0.69,0.04
IDFdk3_1,5095973,At,2085,IDFdk3/07,3,3,0,0.27,0.52,0.21
IDFdk3_1,5095973,Bg,2055,IDFdk3/07,4,4,0.06,0.02,0,0.92
IDFdk3_1,5095973,Bg,2085,IDFdk3/07,4,4,0.12,0,0.02,0.85
IDFdk3_1,5095973,Bl,2025,IDFdk3/07,4,4,0,0,0,1
IDFdk3_1,5095973,Bl,2055,IDFdk3/07,4,4,0,0,0.03,0.97
IDFdk3_1,5095973,Bl,2085,IDFdk3/07,4,4,0,0.04,0.07,0.89
IDFdk3_1,5095973,Cw,2025,IDFdk3/07,4,4,0,0.02,0.27,0.71
IDFdk3_1,5095973,Cw,2055,IDFdk3/07,4,3,0.03,0.2,0.42,0.36
IDFdk3_1,5095973,Cw,2085,IDFdk3/07,4,3,0.11,0.19,0.28,0.41
IDFdk3_1,5095973,Ep,1975,IDFdk3/07,3,3,0,0,1,0
IDFdk3_1,5095973,Ep,2000,IDFdk3/07,3,4,0,0.23,0,0.77
IDFdk3_1,5095973,Ep,2025,IDFdk3/07,3,3,0.06,0.31,0.19,0.44
IDFdk3_1,5095973,Ep,2055,IDFdk3/07,3,3,0,0.48,0.12,0.39
IDFdk3_1,5095973,Ep,2085,IDFdk3/07,3,4,0,0.43,0.06,0.51
IDFdk3_1,5095973,Fd,1975,IDFdk3/07,1,1,1,0,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/07,1,3,0.23,0.45,0,0.31
IDFdk3_1,5095973,Fd,2025,IDFdk3/07,1,2,0.52,0.42,0,0.06
IDFdk3_1,5095973,Fd,2055,IDFdk3/07,1,1,0.73,0.27,0,0
IDFdk3_1,5095973,Fd,2085,IDFdk3/07,1,1,0.6,0.4,0,0
IDFdk3_1,5095973,Hw,2055,IDFdk3/07,4,4,0,0,0.03,0.97
IDFdk3_1,5095973,Hw,2085,IDFdk3/07,4,4,0,0,0.09,0.91
IDFdk3_1,5095973,Lw,1975,IDFdk3/07,4,4,0,0,0,1
IDFdk3_1,5095973,Lw,2025,IDFdk3/07,4,4,0,0.05,0.02,0.94
IDFdk3_1,5095973,Lw,2055,IDFdk3/07,4,4,0,0.38,0.16,0.46
IDFdk3_1,5095973,Lw,2085,IDFdk3/07,4,4,0.02,0.27,0.17,0.54
IDFdk3_1,5095973,Pl,1975,IDFdk3/07,1,1,1,0,0,0
IDFdk3_1,5095973,Pl,2000,IDFdk3/07,1,4,0,0,0.1,0.9
IDFdk3_1,5095973,Pl,2025,IDFdk3/07,1,4,0.06,0.08,0.31,0.55
IDFdk3_1,5095973,Pl,2055,IDFdk3/07,1,4,0.1,0.14,0.15,0.61
IDFdk3_1,5095973,Pl,2085,IDFdk3/07,1,4,0.14,0.18,0.06,0.63
IDFdk3_1,5095973,Pw,2055,IDFdk3/07,4,4,0,0.04,0.03,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/07,4,4,0,0.07,0.05,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/07,4,3,0.29,0.17,0.02,0.52
IDFdk3_1,5095973,Py,2055,IDFdk3/07,4,3,0.33,0.21,0.12,0.35
IDFdk3_1,5095973,Py,2085,IDFdk3/07,4,3,0.34,0.19,0.08,0.39
IDFdk3_1,5095973,Sx,1975,IDFdk3/07,2,2,0,1,0,0
IDFdk3_1,5095973,Sx,2000,IDFdk3/07,2,4,0.1,0,0,0.9
IDFdk3_1,5095973,Sx,2025,IDFdk3/07,2,3,0.31,0.23,0,0.46
IDFdk3_1,5095973,Sx,2055,IDFdk3/07,2,3,0.34,0.17,0.1,0.39
IDFdk3_1,5095973,Sx,2085,IDFdk3/07,2,3,0.27,0.13,0.24,0.36
IDFdk3_1,5095973,Ac,1975,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5095973,Ac,2000,IDFdk3/08,3,4,0,0,0.2,0.8
IDFdk3_1,5095973,Ac,2025,IDFdk3/08,3,4,0,0.12,0.44,0.43
IDFdk3_1,5095973,Ac,2055,IDFdk3/08,3,4,0,0,0.52,0.48
IDFdk3_1,5095973,Ac,2085,IDFdk3/08,3,4,0,0,0.43,0.57
IDFdk3_1,5095973,At,1975,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5095973,At,2000,IDFdk3/08,3,2,0,0.84,0,0.16
IDFdk3_1,5095973,At,2025,IDFdk3/08,3,3,0.06,0.4,0.51,0.03
IDFdk3_1,5095973,At,2055,IDFdk3/08,3,3,0,0.28,0.72,0
IDFdk3_1,5095973,At,2085,IDFdk3/08,3,3,0,0.28,0.6,0.12
IDFdk3_1,5095973,Bg,2055,IDFdk3/08,4,4,0.06,0.06,0,0.88
IDFdk3_1,5095973,Bg,2085,IDFdk3/08,4,4,0.12,0,0.06,0.81
IDFdk3_1,5095973,Bl,2025,IDFdk3/08,4,4,0,0,0,1
IDFdk3_1,5095973,Bl,2055,IDFdk3/08,4,4,0,0,0.05,0.95
IDFdk3_1,5095973,Bl,2085,IDFdk3/08,4,4,0,0,0.15,0.85
IDFdk3_1,5095973,Cw,2025,IDFdk3/08,4,4,0,0.01,0.29,0.69
IDFdk3_1,5095973,Cw,2055,IDFdk3/08,4,3,0.05,0.11,0.5,0.35
IDFdk3_1,5095973,Cw,2085,IDFdk3/08,4,3,0.15,0.1,0.34,0.41
IDFdk3_1,5095973,Ep,1975,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5095973,Ep,2000,IDFdk3/08,3,4,0,0.47,0,0.53
IDFdk3_1,5095973,Ep,2025,IDFdk3/08,3,3,0.06,0.38,0.19,0.37
IDFdk3_1,5095973,Ep,2055,IDFdk3/08,3,3,0,0.56,0.12,0.31
IDFdk3_1,5095973,Ep,2085,IDFdk3/08,3,3,0,0.53,0.06,0.41
IDFdk3_1,5095973,Fd,1975,IDFdk3/08,1,1,1,0,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/08,1,2,0.47,0.38,0,0.16
IDFdk3_1,5095973,Fd,2025,IDFdk3/08,1,1,0.65,0.32,0,0.03
IDFdk3_1,5095973,Fd,2055,IDFdk3/08,1,1,0.84,0.16,0,0
IDFdk3_1,5095973,Fd,2085,IDFdk3/08,1,1,0.64,0.36,0,0
IDFdk3_1,5095973,Hw,2055,IDFdk3/08,4,4,0,0,0.05,0.95
IDFdk3_1,5095973,Hw,2085,IDFdk3/08,4,4,0,0,0.09,0.91
IDFdk3_1,5095973,Lw,2025,IDFdk3/08,4,4,0,0.03,0.04,0.94
IDFdk3_1,5095973,Lw,2055,IDFdk3/08,4,4,0,0.24,0.26,0.5
IDFdk3_1,5095973,Lw,2085,IDFdk3/08,4,4,0.06,0.13,0.18,0.62
IDFdk3_1,5095973,Pl,1975,IDFdk3/08,2,2,0,1,0,0
IDFdk3_1,5095973,Pl,2000,IDFdk3/08,2,4,0,0,0.2,0.8
IDFdk3_1,5095973,Pl,2025,IDFdk3/08,2,4,0,0.16,0.41,0.43
IDFdk3_1,5095973,Pl,2055,IDFdk3/08,2,4,0.02,0.37,0.15,0.46
IDFdk3_1,5095973,Pl,2085,IDFdk3/08,2,4,0.03,0.34,0.09,0.54
IDFdk3_1,5095973,Pw,2055,IDFdk3/08,4,4,0,0.02,0.05,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/08,4,4,0,0.03,0.09,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/08,4,3,0.27,0.24,0.04,0.45
IDFdk3_1,5095973,Py,2055,IDFdk3/08,4,3,0.25,0.22,0.26,0.28
IDFdk3_1,5095973,Py,2085,IDFdk3/08,4,3,0.29,0.22,0.18,0.31
IDFdk3_1,5095973,Sx,1975,IDFdk3/08,1,1,1,0,0,0
IDFdk3_1,5095973,Sx,2000,IDFdk3/08,1,4,0.2,0,0,0.8
IDFdk3_1,5095973,Sx,2025,IDFdk3/08,1,3,0.34,0.24,0,0.42
IDFdk3_1,5095973,Sx,2055,IDFdk3/08,1,3,0.46,0.15,0.08,0.31
IDFdk3_1,5095973,Sx,2085,IDFdk3/08,1,3,0.4,0.09,0.16,0.35
IDFdk3_1,5095973,Ac,1975,IDFdk3/09,3,3,0,0,1,0
IDFdk3_1,5095973,Ac,2000,IDFdk3/09,3,3,0,0,0.96,0.04
IDFdk3_1,5095973,Ac,2025,IDFdk3/09,3,3,0,0.38,0.46,0.16
IDFdk3_1,5095973,Ac,2055,IDFdk3/09,3,3,0.03,0.27,0.3,0.4
IDFdk3_1,5095973,Ac,2085,IDFdk3/09,3,3,0.03,0.4,0.23,0.34
IDFdk3_1,5095973,At,2000,IDFdk3/09,4,3,0,0.21,0.75,0.04
IDFdk3_1,5095973,At,2025,IDFdk3/09,4,3,0.01,0.59,0.17,0.22
IDFdk3_1,5095973,At,2055,IDFdk3/09,4,4,0,0.33,0.21,0.47
IDFdk3_1,5095973,At,2085,IDFdk3/09,4,4,0,0.21,0.17,0.62
IDFdk3_1,5095973,Bg,2055,IDFdk3/09,4,4,0.06,0,0.03,0.91
IDFdk3_1,5095973,Bg,2085,IDFdk3/09,4,4,0.12,0,0,0.88
IDFdk3_1,5095973,Bl,2025,IDFdk3/09,4,4,0,0,0,1
IDFdk3_1,5095973,Bl,2055,IDFdk3/09,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,Bl,2085,IDFdk3/09,4,4,0,0.03,0.12,0.84
IDFdk3_1,5095973,Cw,2025,IDFdk3/09,4,4,0,0,0.51,0.49
IDFdk3_1,5095973,Cw,2055,IDFdk3/09,4,4,0.01,0,0.49,0.5
IDFdk3_1,5095973,Cw,2085,IDFdk3/09,4,4,0.06,0.03,0.36,0.56
IDFdk3_1,5095973,Ep,2025,IDFdk3/09,4,3,0.01,0.51,0.07,0.4
IDFdk3_1,5095973,Ep,2055,IDFdk3/09,4,3,0,0.49,0.05,0.47
IDFdk3_1,5095973,Ep,2085,IDFdk3/09,4,4,0,0.28,0.1,0.62
IDFdk3_1,5095973,Fd,2000,IDFdk3/09,4,4,0,0.21,0,0.79
IDFdk3_1,5095973,Fd,2025,IDFdk3/09,4,3,0.51,0.07,0,0.42
IDFdk3_1,5095973,Fd,2055,IDFdk3/09,4,3,0.41,0.14,0,0.45
IDFdk3_1,5095973,Fd,2085,IDFdk3/09,4,3,0.26,0.18,0.03,0.53
IDFdk3_1,5095973,Hw,2055,IDFdk3/09,4,4,0.05,0,0.01,0.94
IDFdk3_1,5095973,Hw,2085,IDFdk3/09,4,4,0.1,0,0.03,0.88
IDFdk3_1,5095973,Lw,2025,IDFdk3/09,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Lw,2055,IDFdk3/09,4,4,0,0,0.13,0.87
IDFdk3_1,5095973,Lw,2085,IDFdk3/09,4,4,0,0,0.07,0.93
IDFdk3_1,5095973,Pl,1975,IDFdk3/09,2,2,0,1,0,0
IDFdk3_1,5095973,Pl,2000,IDFdk3/09,2,2,0,0.75,0.21,0.04
IDFdk3_1,5095973,Pl,2025,IDFdk3/09,2,4,0,0.22,0.32,0.46
IDFdk3_1,5095973,Pl,2055,IDFdk3/09,2,4,0,0.25,0.12,0.62
IDFdk3_1,5095973,Pl,2085,IDFdk3/09,2,4,0,0.26,0.08,0.67
IDFdk3_1,5095973,Pw,2055,IDFdk3/09,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Pw,2085,IDFdk3/09,4,4,0,0,0.03,0.97
IDFdk3_1,5095973,Py,2025,IDFdk3/09,4,4,0,0.2,0.01,0.79
IDFdk3_1,5095973,Py,2055,IDFdk3/09,4,4,0,0.12,0.1,0.78
IDFdk3_1,5095973,Py,2085,IDFdk3/09,4,4,0,0.08,0.07,0.86
IDFdk3_1,5095973,Sx,1975,IDFdk3/09,1,1,1,0,0,0
IDFdk3_1,5095973,Sx,2000,IDFdk3/09,1,2,0.21,0.75,0,0.04
IDFdk3_1,5095973,Sx,2025,IDFdk3/09,1,2,0.5,0.34,0,0.16
IDFdk3_1,5095973,Sx,2055,IDFdk3/09,1,3,0.42,0.21,0.03,0.34
IDFdk3_1,5095973,Sx,2085,IDFdk3/09,1,3,0.3,0.27,0.06,0.37
IDFxm_1,5186533,Ac,2000,SBPSmk/01,4,4,0,0.06,0.06,0.89
IDFxm_1,5186533,Ac,2025,SBPSmk/01,4,4,0,0.01,0.27,0.73
IDFxm_1,5186533,Ac,2055,SBPSmk/01,4,4,0,0.01,0.08,0.91
IDFxm_1,5186533,Ac,2085,SBPSmk/01,4,4,0,0.05,0.05,0.9
IDFxm_1,5186533,At,1975,SBPSmk/01,2,2,0,1,0,0
IDFxm_1,5186533,At,2000,SBPSmk/01,2,2,0.69,0.11,0.2,0
IDFxm_1,5186533,At,2025,SBPSmk/01,2,2,0.09,0.72,0.13,0.06
IDFxm_1,5186533,At,2055,SBPSmk/01,2,2,0.1,0.7,0.09,0.11
IDFxm_1,5186533,At,2085,SBPSmk/01,2,3,0.04,0.55,0.15,0.25
IDFxm_1,5186533,Ba,2025,SBPSmk/01,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bc,2085,SBPSmk/01,4,4,0,0.06,0.01,0.94
IDFxm_1,5186533,Bg,2055,SBPSmk/01,4,4,0,0.17,0.13,0.7
IDFxm_1,5186533,Bg,2085,SBPSmk/01,4,4,0.01,0.34,0.09,0.56
IDFxm_1,5186533,Bl,2000,SBPSmk/01,4,3,0,0.11,0.69,0.2
IDFxm_1,5186533,Bl,2025,SBPSmk/01,4,4,0,0.31,0.24,0.45
IDFxm_1,5186533,Bl,2055,SBPSmk/01,4,4,0,0.08,0.12,0.8
IDFxm_1,5186533,Bl,2085,SBPSmk/01,4,4,0,0.01,0.11,0.88
IDFxm_1,5186533,Cw,2025,SBPSmk/01,4,3,0.24,0.39,0.02,0.34
IDFxm_1,5186533,Cw,2055,SBPSmk/01,4,2,0.44,0.38,0.02,0.15
IDFxm_1,5186533,Cw,2085,SBPSmk/01,4,3,0.19,0.47,0.03,0.31
IDFxm_1,5186533,Dr,2085,SBPSmk/01,4,4,0.01,0.06,0.01,0.93
IDFxm_1,5186533,Ep,2000,SBPSmk/01,4,2,0,0.8,0.09,0.11
IDFxm_1,5186533,Ep,2025,SBPSmk/01,4,2,0,0.86,0.06,0.08
IDFxm_1,5186533,Ep,2055,SBPSmk/01,4,2,0.05,0.88,0.04,0.02
IDFxm_1,5186533,Ep,2085,SBPSmk/01,4,3,0,0.66,0.08,0.26
IDFxm_1,5186533,Fd,1975,SBPSmk/01,2,2,0,1,0,0
IDFxm_1,5186533,Fd,2000,SBPSmk/01,2,2,0.26,0.74,0,0
IDFxm_1,5186533,Fd,2025,SBPSmk/01,2,2,0.48,0.51,0,0
IDFxm_1,5186533,Fd,2055,SBPSmk/01,2,1,0.85,0.15,0,0
IDFxm_1,5186533,Fd,2085,SBPSmk/01,2,1,0.83,0.11,0,0.06
IDFxm_1,5186533,Hw,2025,SBPSmk/01,4,4,0.22,0.05,0.11,0.61
IDFxm_1,5186533,Hw,2055,SBPSmk/01,4,3,0.35,0.06,0.34,0.25
IDFxm_1,5186533,Hw,2085,SBPSmk/01,4,3,0.18,0.09,0.33,0.4
IDFxm_1,5186533,Lw,1975,SBPSmk/01,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2000,SBPSmk/01,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2025,SBPSmk/01,4,4,0.06,0.13,0,0.81
IDFxm_1,5186533,Lw,2055,SBPSmk/01,4,2,0.24,0.57,0,0.19
IDFxm_1,5186533,Lw,2085,SBPSmk/01,4,3,0.12,0.5,0.01,0.37
IDFxm_1,5186533,Mb,2085,SBPSmk/01,4,4,0,0.07,0.06,0.88
IDFxm_1,5186533,Ol,2085,SBPSmk/01,4,4,0,0.06,0.01,0.94
IDFxm_1,5186533,Ot,2085,SBPSmk/01,4,4,0.06,0.01,0,0.94
IDFxm_1,5186533,Pl,1975,SBPSmk/01,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2000,SBPSmk/01,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2025,SBPSmk/01,1,2,0.71,0.12,0.15,0.02
IDFxm_1,5186533,Pl,2055,SBPSmk/01,1,2,0.22,0.31,0.45,0.02
